Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,3,7,30.0%,8-15,34.8%,93-115,44.7%,1-0,100.0%,10,51.9%,36.9%,3.0%,3.0%,59.4%,56.5%,43.2%,51.1%,43.8%,47.4%,0.90,QF (W75 Prague)
2025,8,3,5,37.5%,8-11,42.1%,85-89,48.9%,0-0,-,8,60.9%,36.8%,1.9%,4.4%,63.2%,60.4%,45.7%,55.0%,44.6%,49.9%,0.99,QF (Bastad 125)
2024,7,5,2,71.4%,10-7,58.8%,90-75,54.5%,0-1,0.0%,7,62.2%,47.6%,1.5%,2.5%,63.7%,60.0%,45.6%,54.8%,48.7%,51.8%,1.08,W (Contrexeville 125)
2023,17,11,6,64.7%,27-13,67.5%,213-160,57.1%,4-4,50.0%,9,68.4%,43.8%,2.5%,2.8%,66.8%,62.2%,51.0%,58.5%,47.3%,52.7%,1.14,F (W60 Croissy-Beaubourg)
2022,20,13,7,65.0%,29-16,64.4%,225-183,55.1%,2-0,100.0%,15,61.7%,45.0%,3.0%,2.9%,60.9%,60.7%,46.5%,55.2%,48.2%,51.6%,1.07,W (W60 Chiasso)
2021,49,35,14,71.4%,72-38,65.5%,577-440,56.7%,9-3,75.0%,3,51.4%,37.8%,1.7%,6.5%,50.4%,57.8%,43.9%,50.9%,44.4%,47.6%,0.90,W (2x)
2020,16,8,8,50.0%,18-17,51.4%,170-165,50.7%,4-4,50.0%,0,,,,,,,,,,,,SF (2x)
2019,61,33,28,54.1%,75-66,53.2%,664-603,52.4%,7-5,58.3%,0,,,,,,,,,,,,SF (6x)
2018,37,19,18,51.4%,42-42,50.0%,406-384,51.4%,4-7,36.4%,0,,,,,,,,,,,,SF (3x)
2017,35,19,16,54.3%,42-34,55.3%,348-331,51.3%,3-3,50.0%,0,,,,,,,,,,,,W (Sharm El Sheikh $15K)
2016,21,12,9,57.1%,22-22,50.0%,208-198,51.2%,1-3,25.0%,0,,,,,,,,,,,,W (Sion $10K)
2015,8,4,4,50.0%,9-10,47.4%,81-89,47.6%,1-1,50.0%,0,,,,,,,,,,,,R16 (4x)
2014,3,1,2,33.3%,3-4,42.9%,23-31,42.6%,0-0,-,0,,,,,,,,,,,,R16 (Viserba 10K)
Career,292,166,126,56.8%,365-295,55.3%,3183-2863,52.6%,36-31,53.7%,52,60.3%,41.9%,2.4%,3.3%,61.8%,59.9%,46.1%,54.7%,46.5%,50.6%,1.03,
