Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 US Open R128,L vs Valentova,68.4%,48.1%,9.2%,2/5,2.58,2.8%,61.8%,50.0%,5.5%,2.66,6.7%,94.7%,44.4%,21.1%,2.52,0.0%
2025 Wimbledon R64,L vs Andreeva,72.6%,40.0%,1.6%,0/1,2.31,27.5%,59.0%,39.1%,0.0%,2.29,46.7%,100.0%,40.9%,4.5%,2.34,0.0%
2025 Cluj Napoca F,L vs Potapova,65.9%,50.0%,3.5%,1/2,2.50,1.6%,59.3%,50.0%,1.9%,2.44,2.6%,88.9%,50.0%,7.4%,2.61,0.0%
2025 Cluj Napoca R32,W vs Halep,73.5%,80.0%,0.0%,0/0,2.38,3.0%,76.9%,80.0%,0.0%,2.49,4.3%,71.4%,80.0%,0.0%,2.14,0.0%
2024 Auckland R32,L vs Keys,66.0%,45.5%,8.0%,0/4,2.50,5.3%,60.0%,42.9%,11.4%,2.51,7.9%,85.7%,50.0%,0.0%,2.48,0.0%
2024 BJK Cup Finals RR,W vs Hruncakova,74.6%,61.4%,6.8%,2/2,2.72,5.7%,71.9%,82.6%,3.1%,2.60,9.5%,91.3%,38.1%,13.0%,2.90,0.0%
2024 Osaka R16,L vs Lamens,66.0%,45.7%,1.9%,0/1,2.34,2.6%,62.5%,44.0%,0.0%,2.38,4.5%,83.3%,50.0%,8.3%,2.28,0.0%
2024 US Open R64,L vs Sabalenka,51.2%,38.1%,14.6%,4/2,2.73,9.1%,43.3%,53.8%,16.7%,2.84,11.8%,80.0%,12.5%,10.0%,2.62,6.3%
2024 Wimbledon R128,L vs Fernandez,66.1%,37.8%,12.5%,5/2,2.38,8.6%,66.7%,26.9%,7.7%,2.41,13.5%,84.6%,63.6%,30.8%,2.34,0.0%
2024 Rome R128,L vs Kenin,78.6%,47.3%,14.3%,2/8,2.19,2.4%,80.0%,41.7%,6.7%,2.02,4.8%,82.6%,57.9%,30.4%,2.39,0.0%
2024 Linz R32,W vs Kerber,83.1%,59.2%,1.7%,0/1,2.21,4.2%,85.4%,65.7%,0.0%,2.20,6.7%,87.5%,42.9%,6.3%,2.23,0.0%
2024 Brisbane R32,L vs Sabalenka,56.8%,40.0%,2.3%,0/1,2.43,21.7%,46.2%,41.7%,0.0%,2.16,44.4%,76.5%,38.5%,5.9%,2.61,7.1%
2023 Bad Homburg F,L vs Siniakova,66.2%,53.3%,2.9%,2/0,2.62,36.0%,67.4%,48.3%,4.7%,2.67,52.9%,88.9%,62.5%,0.0%,2.51,0.0%
2023 Roland Garros R128,L vs Jabeur,61.2%,46.7%,8.2%,1/3,2.37,22.2%,65.5%,36.8%,6.9%,2.38,27.8%,68.8%,63.6%,12.5%,2.37,11.1%
2023 Rabat F,W vs Grabher,75.5%,45.8%,3.6%,3/1,2.60,1.2%,81.6%,46.8%,2.6%,2.54,1.5%,84.0%,42.9%,8.0%,2.89,0.0%
2023 Merida R32,L vs Volynets,78.9%,42.9%,4.2%,3/0,2.62,5.9%,78.2%,41.9%,1.8%,2.58,7.5%,92.9%,46.2%,14.3%,2.67,3.6%
2022 Palermo F,L vs Begu,72.0%,38.9%,6.0%,1/2,2.32,0.0%,73.5%,44.0%,5.9%,2.27,0.0%,91.7%,27.3%,8.3%,2.48,0.0%
2022 Rabat SF,L vs Trevisan,86.0%,37.2%,6.0%,3/0,2.56,0.0%,82.1%,28.1%,2.6%,2.61,0.0%,100.0%,63.6%,18.2%,2.40,0.0%
2022 Miami R16,L vs Saville,71.8%,50.6%,2.7%,2/1,2.21,12.5%,72.0%,48.1%,1.3%,2.10,18.6%,86.2%,56.0%,6.9%,2.46,0.0%
2022 Australian Open R64,L vs Barty,51.2%,45.5%,4.7%,1/1,2.55,48.0%,36.4%,37.5%,4.5%,2.55,50.0%,73.7%,50.0%,5.3%,2.54,42.9%
Last 52 Weeks (2 matches),,70.3%,44.3%,5.8%,25.0%,2.47,13.1%,60.6%,45.6%,3.2%,2.48,26.7%,97.6%,42.5%,12.2%,2.46,0.0%
Career (22 matches),,71.4%,48.9%,5.1%,45.1%,2.47,9.5%,70.2%,48.0%,3.6%,2.43,13.7%,86.4%,50.6%,9.7%,2.52,2.3%
