Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open QF,L vs Sabalenka,94.4,107.7,3.5,108.9,105.9,112,100,82.4,5.7,87.4,78.0,92,73
2024 US Open R16,W vs Vekic,96.3,105.7,6.9,105.9,103.7,113,62,81.5,6.1,85.2,78.9,96,71
2024 US Open R32,W vs Niemeier,94.8,104.1,6.9,110.3,100.6,113,83,83.7,5.4,89.8,82.0,93,72
2024 US Open R64,W vs Andreeva,97.4,105.7,4.2,106.7,103.4,113,95,84.5,6.1,89.3,83.3,95,71
2024 US Open R128,W vs Anisimova,95.7,105.6,5.1,107.8,104.3,113,91,85.1,5.4,92.3,89.7,95,72
2024 Wimbledon R128,L vs Sun,97.1,105.8,5.2,107.1,104.1,113,90,85.4,5.5,89.7,89.3,95,75
2023 US Open QF,L vs Sabalenka,93.5,106.6,8.5,112.8,103.7,118,81,84.0,6.6,87.0,91.3,96,70
2023 US Open R16,W vs Jabeur,97.6,109.6,3.6,111.2,104.7,117,102,87.2,6.2,89.2,91.5,96,76
2023 US Open R32,W vs Bronzetti,93.4,104.4,5.7,107.4,103.2,112,89,78.6,6.8,77.8,79.5,96,63
2023 US Open R64,W vs Kanepi,94.8,105.3,5.0,105.7,106.9,115,91,84.1,6.2,87.6,84.5,99,73
2023 US Open R128,W vs Podoroska,95.3,107.1,4.9,108.8,98.5,114,94,83.5,5.9,93.0,92.0,93,70
2022 US Open R32,L vs Niemeier,91.7,102.4,5.1,103.7,102.5,110,84,81.1,5.1,81.8,84.0,92,70
2022 US Open R64,W vs Potapova,94.1,103.1,6.0,105.8,100.6,114,75,81.3,4.7,84.6,81.7,90,71
2022 US Open R128,W vs Ostapenko,98.0,104.5,4.6,106.1,100.3,113,93,84.8,4.7,85.4,84.0,95,77
2022 Wimbledon R32,L vs Rybakina,99.9,107.4,3.3,107.6,106.8,113,99,91.9,4.0,97.7,91.2,100,85
Career (15 matches),,95.6,105.3,5.3,107.0,103.1,118,62,83.8,5.6,85.9,85.4,100,63
