Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R64,L vs Ruzic,58% (7/12),22% (2/9),0/0,0/0,56% (5/9),2/4,2/3,- (0/0),- (0/0)
2025 Beijing R64,W vs Arango,78% (7/9),83% (5/6),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2025 Queen's Club SF,L vs Anisimova,70% (7/10),33% (5/15),1/1,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros QF,L vs Sabalenka,50% (7/14),100% (2/2),0/0,0/0,33% (2/6),1/3,0/1,40% (2/5),20% (1/5)
2025 Rome SF,L vs Gauff,62% (8/13),37% (10/27),1/1,0/0,47% (8/17),0/2,0/1,40% (4/10),27% (3/11)
2025 Rome QF,W vs Sabalenka,69% (9/13),30% (3/10),2/4,1/2,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2025 Rome R16,W vs Andreescu,67% (6/9),47% (7/15),2/5,1/2,33% (2/6),2/2,0/0,- (0/0),- (0/0)
2025 Madrid R64,L vs Potapova,56% (5/9),75% (3/4),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2025 Charleston R32,W vs Sakkari,89% (8/9),50% (4/8),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 Miami QF,L vs Sabalenka,38% (3/8),36% (4/11),0/0,0/0,42% (5/12),1/3,0/1,- (0/0),- (0/0)
2025 Indian Wells QF,L vs Swiatek,25% (4/16),40% (2/5),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2025 Indian Wells R16,W vs Kostyuk,64% (7/11),56% (5/9),2/5,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2025 Indian Wells R64,W vs Azarenka,54% (7/13),56% (5/9),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R64,L vs Siegemund,35% (7/20),33% (2/6),0/0,0/0,50% (3/6),1/3,1/2,60% (3/5),0% (0/5)
2025 Australian Open R128,W vs Todoni,69% (9/13),60% (3/5),2/7,1/1,83% (5/6),3/3,0/0,80% (4/5),60% (3/5)
2024 Riyadh Finals F,L vs Gauff,52% (11/21),42% (5/12),1/1,0/0,64% (9/14),6/8,4/5,25% (1/4),20% (1/5)
2024 Riyadh Finals SF,W vs Krejcikova,64% (9/14),57% (4/7),2/5,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2024 Riyadh Finals RR,L vs Sabalenka,54% (7/13),0% (0/1),0/0,0/0,50% (2/4),1/3,1/2,- (0/0),- (0/0)
2024 Riyadh Finals RR,W vs Rybakina,73% (11/15),31% (4/13),2/3,1/1,50% (3/6),0/1,0/0,80% (4/5),50% (3/6)
2024 Riyadh Finals RR,W vs Paolini,70% (7/10),63% (5/8),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2026 (1 matches),,58.3%,22.2%,-,-,55.6%,50.0%,66.7%,-,-
2025 (14 matches),,56.3%,45.5%,53.3%,77.8%,44.7%,39.1%,22.2%,52.0%,26.9%
2024 (40 matches),,60.4%,46.4%,54.9%,52.7%,57.1%,49.3%,60.7%,53.2%,46.9%
2023 (21 matches),,59.4%,52.9%,63.0%,65.0%,56.5%,40.0%,42.9%,42.9%,46.7%
2022 (18 matches),,55.8%,39.4%,57.1%,80.0%,53.9%,42.5%,41.2%,66.7%,48.4%
Career (99 matches),,59.1%,46.4%,56.3%,60.0%,53.7%,43.0%,46.6%,55.1%,45.1%
