Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,L vs Ruzic,3.9,3.9,3.9,47.1%,61.3%,37.5%,22.2%,64.5%,9.3%,-2.0,-1.3,-6.0,-7.8
2025 Beijing R64,W vs Arango,3.8,3.9,3.7,52.3%,54.5%,84.6%,60.0%,51.9%,1.1%,12.5,13.6,8.0,9.4
2025 Queens Club SF,L vs Anisimova,2.6,2.7,2.5,49.6%,37.1%,66.7%,50.0%,48.3%,12.1%,6.5,8.0,2.0,2.5
2025 Roland Garros QF,L vs Sabalenka,3.8,4.0,3.7,50.0%,50.0%,21.4%,36.4%,54.2%,8.6%,6.5,6.1,0.0,0.0
2025 Rome SF,L vs Gauff,5.1,5.2,4.9,48.3%,47.6%,41.5%,50.0%,48.6%,3.1%,5.0,1.9,-17.0,-6.1
2025 Rome QF,W vs Sabalenka,3.4,3.4,3.4,58.6%,41.4%,77.8%,50.0%,54.5%,8.8%,10.5,11.4,12.0,16.4
2025 Rome R16,W vs Andreescu,4.5,3.8,5.3,50.0%,60.7%,66.7%,83.3%,64.5%,4.9%,21.0,14.6,3.5,4.7
2025 Madrid R64,L vs Potapova,4.3,4.6,3.9,49.2%,34.3%,40.0%,50.0%,67.7%,8.5%,2.5,1.7,-4.5,-6.9
2025 Charleston R32,W vs Sakkari,4.1,3.7,4.5,62.7%,51.4%,50.0%,28.6%,53.7%,9.1%,6.5,6.1,-1.5,-1.7
2025 Miami QF,L vs Sabalenka,3.4,2.8,3.9,37.3%,46.9%,80.0%,40.0%,48.2%,5.7%,2.0,2.7,-2.5,-3.0
2025 Indian Wells QF,L vs Swiatek,4.4,4.4,4.5,45.3%,36.8%,54.5%,27.3%,59.9%,6.6%,-12.0,-9.2,-3.0,-3.6
2025 Indian Wells R16,W vs Kostyuk,3.7,4.2,3.2,50.7%,76.9%,60.0%,50.0%,49.7%,9.9%,8.0,10.4,7.0,9.6
2025 Indian Wells R64,W vs Azarenka,4.4,4.0,4.9,60.0%,45.5%,64.3%,70.0%,46.5%,7.0%,14.5,14.9,9.0,8.5
2025 Australian Open R64,L vs Siegemund,3.6,3.5,3.6,55.4%,36.4%,29.4%,33.3%,64.1%,16.7%,0.5,0.4,-1.5,-2.3
2025 Australian Open R128,W vs Todoni,3.3,2.9,3.7,56.7%,52.9%,58.3%,71.4%,58.2%,6.3%,18.5,17.8,1.0,1.4
2024 Riyadh Finals F,L vs Gauff,5.0,5.1,5.0,50.0%,50.0%,44.4%,42.4%,59.6%,3.9%,-7.5,-2.6,6.0,3.1
2024 Riyadh Finals SF,W vs Krejcikova,3.0,2.9,3.1,57.4%,44.0%,66.7%,50.0%,48.7%,11.1%,8.5,11.6,5.0,7.0
2024 Riyadh Finals RR,W vs Paolini,3.1,2.8,3.5,60.9%,58.8%,50.0%,100.0%,58.5%,12.2%,9.0,13.4,5.0,11.6
2024 Riyadh Finals RR,W vs Rybakina,3.1,2.6,3.6,47.3%,62.9%,46.2%,70.0%,52.3%,8.0%,18.0,15.3,-3.0,-2.9
2024 Riyadh Finals RR,L vs Sabalenka,2.8,2.8,2.8,44.4%,43.8%,50.0%,50.0%,50.9%,10.9%,-0.5,-0.9,-3.5,-7.4
Last 52 Weeks (9 matches),,4.0,4.0,4.0,51.5%,48.3%,50.3%,49.0%,55.6%,6.4%,7.7,5.9,-0.4,-0.4
Career (88 matches),,3.8,3.6,4.0,50.9%,51.2%,50.9%,51.5%,55.5%,7.3%,8.9,7.5,2.6,2.8
