Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R64,L vs Ruzic,20,42,0.5,14.0%,29.4%,14,37,0.4,11.0%,29.1%,8.7%,1.6%,0.4,7.0%,18.2%
2025 Beijing R64,W vs Arango,30,26,1.2,25.9%,22.4%,29,22,1.3,27.1%,20.6%,18.7%,8.4%,0.2,2.6%,12.1%
2025 Queen's Club SF,L vs Anisimova,28,36,0.8,16.1%,20.7%,23,28,0.8,15.4%,18.8%,8.7%,3.4%,0.9,13.8%,16.1%
2025 Roland Garros QF,L vs Sabalenka,22,21,1.0,15.8%,15.1%,17,16,1.1,14.0%,13.2%,9.9%,4.1%,1.7,13.7%,7.9%
2025 Rome SF,L vs Gauff,22,60,0.4,8.6%,23.4%,21,56,0.4,9.0%,24.0%,6.0%,3.0%,0.4,10.5%,26.6%
2025 Rome QF,W vs Sabalenka,19,17,1.1,14.5%,13.0%,15,14,1.1,12.2%,11.4%,7.3%,4.9%,0.8,11.5%,15.3%
2025 Rome R16,W vs Andreescu,27,30,0.9,23.3%,25.9%,26,21,1.2,24.5%,19.8%,19.8%,4.7%,0.4,7.8%,20.7%
2025 Madrid R64,L vs Potapova,13,33,0.4,10.7%,27.0%,12,31,0.4,10.6%,27.4%,8.8%,1.8%,0.8,11.5%,14.8%
2025 Charleston R32,W vs Sakkari,15,27,0.6,12.6%,22.7%,11,25,0.4,10.1%,22.9%,7.3%,2.8%,0.4,10.1%,28.6%
2025 Miami QF,L vs Sabalenka,22,31,0.7,17.6%,24.8%,19,27,0.7,16.2%,23.1%,8.5%,6.0%,0.9,15.2%,16.8%
2025 Indian Wells QF,L vs Swiatek,14,42,0.3,12.4%,37.2%,11,39,0.3,10.6%,37.5%,5.8%,4.8%,0.8,14.2%,17.7%
2025 Indian Wells R16,W vs Kostyuk,14,15,0.9,12.6%,13.5%,11,14,0.8,11.1%,14.1%,7.1%,4.0%,0.4,9.0%,23.4%
2025 Indian Wells R64,W vs Azarenka,25,22,1.1,22.3%,19.6%,21,18,1.2,21.2%,18.2%,11.1%,10.1%,0.6,8.0%,12.5%
2025 Australian Open R64,L vs Siegemund,28,22,1.3,17.6%,13.8%,17,19,0.9,12.1%,13.5%,6.4%,5.0%,1.1,17.6%,15.7%
2025 Australian Open R128,W vs Todoni,27,20,1.4,18.9%,14.0%,20,17,1.2,16.0%,13.6%,11.2%,2.4%,0.8,14.0%,18.2%
2024 Riyadh Finals F,L vs Gauff,24,56,0.4,10.6%,24.8%,20,55,0.4,9.5%,26.1%,7.6%,1.9%,0.5,10.6%,20.4%
2024 Riyadh Finals SF,W vs Krejcikova,24,21,1.1,17.8%,15.6%,15,17,0.9,12.8%,14.5%,7.7%,3.4%,0.6,12.6%,20.0%
2024 Riyadh Finals RR,L vs Sabalenka,12,18,0.7,11.0%,16.5%,4,14,0.3,4.3%,15.1%,2.2%,2.2%,0.8,13.8%,17.4%
2024 Riyadh Finals RR,W vs Rybakina,27,35,0.8,14.4%,18.7%,21,30,0.7,12.6%,18.0%,7.2%,4.2%,0.6,11.8%,18.2%
2024 Riyadh Finals RR,W vs Paolini,24,10,2.4,25.0%,10.4%,12,10,1.2,14.5%,12.0%,10.8%,3.6%,0.4,6.3%,15.6%
Career (97 matches),,2398,2695,0.9,17.1%,19.2%,1786,2256,0.8,14.3%,18.1%,9.3%,4.3%,0.6,10.9%,17.2%
