Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R64,L vs Ruzic,36% (4/11),50% (2/4),0/2,45% (5/11),20% (1/5),1/2,0/0,2/4,0/0,2/3
2025 Beijing R64,W vs Arango,63% (5/8),100% (5/5),2/2,33% (3/9),33% (1/3),3/5,2/2,0/0,1/1,0/0
2025 Queen's Club SF,L vs Anisimova,50% (7/14),71% (5/7),2/7,57% (8/14),13% (1/8),2/4,0/0,2/2,0/0,1/1
2025 Roland Garros QF,L vs Sabalenka,20% (2/10),100% (2/2),1/3,45% (5/11),20% (1/5),1/2,0/0,2/3,0/0,0/1
2025 Rome SF,L vs Gauff,71% (12/17),83% (10/12),6/8,65% (11/17),18% (2/11),5/9,0/3,1/1,0/1,0/0
2025 Rome QF,W vs Sabalenka,50% (5/10),60% (3/5),0/0,33% (3/9),100% (3/3),2/2,1/1,0/0,0/0,0/0
2025 Rome R16,W vs Andreescu,89% (8/9),88% (7/8),3/4,40% (4/10),0% (0/4),4/6,1/1,0/0,1/1,0/0
2025 Madrid R64,L vs Potapova,40% (4/10),75% (3/4),2/3,60% (6/10),17% (1/6),2/3,0/0,0/2,0/0,0/1
2025 Charleston R32,W vs Sakkari,56% (5/9),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2025 Miami QF,L vs Sabalenka,60% (6/10),67% (4/6),3/7,80% (8/10),13% (1/8),0/4,0/0,0/0,0/0,0/0
2025 Indian Wells QF,L vs Swiatek,33% (3/9),67% (2/3),1/4,56% (5/9),0% (0/5),1/2,0/0,2/3,0/0,1/2
2025 Indian Wells R16,W vs Kostyuk,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/5,2/2,0/0,1/1,0/0
2025 Indian Wells R64,W vs Azarenka,56% (5/9),100% (5/5),3/3,30% (3/10),0% (0/3),5/5,2/2,0/0,1/1,0/0
2025 Australian Open R64,L vs Siegemund,36% (4/11),50% (2/4),2/3,40% (4/10),25% (1/4),1/2,0/0,1/1,0/0,1/1
2025 Australian Open R128,W vs Todoni,44% (4/9),75% (3/4),0/1,30% (3/10),67% (2/3),3/3,1/2,1/1,1/1,0/0
2024 Riyadh Finals F,L vs Gauff,53% (8/15),63% (5/8),1/4,63% (10/16),50% (5/10),4/5,1/2,1/2,0/1,1/1
2024 Riyadh Finals SF,W vs Krejcikova,60% (6/10),67% (4/6),0/2,27% (3/11),33% (1/3),3/4,2/2,1/1,1/1,0/0
2024 Riyadh Finals RR,L vs Sabalenka,10% (1/10),0% (0/1),0/2,22% (2/9),0% (0/2),0/0,0/0,1/1,0/0,0/0
2024 Riyadh Finals RR,W vs Rybakina,36% (5/14),80% (4/5),0/3,29% (4/14),25% (1/4),3/4,1/1,0/0,1/1,0/0
2024 Riyadh Finals RR,W vs Paolini,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,1/1,0/0
2026 (1 matches),,36.4%,50.0%,0.0%,45.5%,20.0%,50.0%,-,50.0%,-,66.7%
2025 (14 matches),,53.1%,78.9%,57.4%,46.6%,23.5%,63.6%,71.4%,69.2%,83.3%,50.0%
2024 (40 matches),,48.7%,78.5%,34.4%,35.3%,29.9%,82.0%,85.1%,68.4%,90.9%,72.7%
2023 (21 matches),,43.4%,87.6%,27.1%,43.7%,29.8%,66.3%,86.4%,78.6%,90.0%,100.0%
2022 (18 matches),,39.0%,65.9%,22.4%,42.0%,27.0%,70.2%,75.0%,69.6%,75.0%,42.9%
Career (99 matches),,46.2%,78.1%,34.0%,40.3%,27.1%,73.0%,82.0%,69.1%,86.7%,63.3%
