Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Damir Dzumhur [BIH],3,3,50.0%,1,0,1,0.0%,2015,2023,6,1.14,5.9%,3.2%,62.9%,66.1%,54.0%,61.6%,43.8%,61.8%,43.1%
5,Lorenzo Giustino [ITA],2,3,40.0%,2,1,1,50.0%,2013,2024,4,0.99,8.5%,3.6%,65.8%,65.9%,47.9%,59.8%,39.8%,45.5%,33.3%
5,Matthias Bachinger [GER],4,1,80.0%,3,3,0,100.0%,2018,2021,4,1.01,7.9%,3.7%,67.7%,67.2%,60.0%,64.9%,35.4%,70.6%,34.8%
5,Blaz Rola [SLO],1,4,20.0%,3,1,2,33.3%,2016,2021,5,0.72,6.2%,3.4%,61.3%,61.6%,49.3%,56.9%,31.0%,55.0%,69.2%
5,Pascal Brunner [AUT],2,3,40.0%,3,2,1,66.7%,2012,2016,0,,,,,,,,,,
4,Bernabe Zapata Miralles [ESP],1,3,25.0%,0,0,0,-,2021,2025,4,0.95,6.0%,1.5%,64.0%,69.5%,47.2%,61.5%,36.4%,42.9%,27.6%
4,Dimitar Kuzmanov [BUL],1,3,25.0%,1,1,0,100.0%,2019,2025,4,0.90,3.6%,4.8%,59.5%,64.0%,47.0%,57.1%,38.8%,53.7%,33.3%
4,Sandro Kopp [AUT],4,0,100.0%,0,0,0,-,2023,2025,4,1.28,5.2%,0.3%,68.8%,72.2%,54.2%,66.6%,42.7%,59.1%,44.7%
4,Jurij Rodionov [AUT],2,2,50.0%,0,0,0,-,2018,2024,4,0.98,3.9%,5.4%,64.6%,65.2%,45.5%,58.2%,41.1%,63.9%,50.0%
4,Alex Molcan [SVK],3,1,75.0%,1,1,0,100.0%,2017,2023,3,1.02,7.4%,4.5%,57.4%,63.4%,46.7%,56.3%,44.8%,66.7%,38.5%
4,Lukas Klein [SVK],2,2,50.0%,3,2,1,66.7%,2017,2023,3,1.07,4.6%,2.1%,61.0%,71.4%,57.4%,66.0%,36.3%,53.3%,25.0%
4,Ricardas Berankis [LTU],1,3,25.0%,2,0,2,0.0%,2018,2023,4,0.83,3.4%,5.4%,62.4%,63.4%,45.5%,56.7%,36.1%,60.6%,29.0%
4,Jan Lennard Struff [GER],1,3,25.0%,1,1,0,100.0%,2015,2022,4,0.84,10.8%,5.1%,64.7%,68.1%,44.9%,59.9%,33.7%,59.4%,38.5%
4,Lucas Miedler [AUT],4,0,100.0%,3,2,1,66.7%,2014,2022,2,1.15,2.1%,2.1%,63.8%,71.7%,52.9%,64.9%,40.2%,72.7%,50.0%
4,Norbert Gombos [SVK],1,3,25.0%,1,0,1,0.0%,2015,2022,4,0.91,6.6%,2.8%,64.2%,69.2%,48.5%,61.8%,34.8%,64.0%,30.8%
