Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Wimbledon R128,L vs Raonic,1.06,0.73,43.7,3.2,3.1%,75.4%,3.4%,58.6%,19.7%,25.4%
2022 Wimbledon R64,L vs Kubler,0.87,0.51,25.5,2.1,6.8%,65.9%,10.0%,50.0%,20.5%,28.9%
2022 Wimbledon R128,W vs Bagnis,1.03,1.43,47.9,2.4,9.8%,70.5%,12.5%,71.4%,44.9%,35.6%
2021 Wimbledon R128,L vs Johnson,0.95,0.70,39.9,2.3,14.0%,60.0%,10.4%,62.5%,25.0%,32.7%
2021 Atp Cup RR,L vs Mahut,1.06,0.63,48.6,2.7,5.9%,47.1%,6.1%,63.6%,20.6%,33.3%
2020 Cologne 1 QF,L vs Davidovich Fokina,0.87,0.83,65.4,4.9,4.3%,56.5%,7.0%,39.5%,50.0%,48.7%
2020 Roland Garros R128,L vs Zverev,1.00,0.53,26.6,3.0,1.8%,52.6%,0.0%,58.8%,26.8%,20.5%
2020 US Open R128,L vs Davidovich Fokina,0.89,0.86,43.0,5.0,8.5%,53.5%,1.6%,56.5%,43.7%,43.1%
2020 Australian Open R128,L vs Hurkacz,0.86,0.86,50.6,8.8,6.8%,60.8%,12.3%,66.2%,31.7%,42.5%
2019 Kitzbuhel R32,W vs Rodionov,1.17,1.89,42.5,2.1,-,71.4%,-,76.9%,46.9%,36.7%
2019 Gstaad R32,L vs Andujar,1.03,0.82,73.2,2.3,-,52.3%,-,57.1%,41.0%,30.6%
2019 Bastad R32,W vs Darcis,0.90,1.55,49.2,2.1,-,72.4%,-,74.1%,35.1%,57.1%
2019 Wimbledon R128,L vs Fucsovics,1.15,0.87,40.1,3.6,1.4%,55.7%,0.0%,53.0%,31.5%,37.5%
2019 Ilkley CH SF,W vs Majchrzak,1.21,1.30,63.3,8.0,-,68.4%,-,75.5%,24.1%,37.3%
2019 Ilkley CH R16,W vs Jubb,1.19,2.42,31.3,2.0,-,72.0%,-,82.6%,53.3%,39.3%
2019 Ilkley CH R32,W vs Kubler,1.26,1.49,47.9,3.4,-,65.6%,-,75.9%,40.0%,29.4%
2019 Heilbronn CH R16,W vs Otte,1.17,1.60,49.2,2.7,-,67.6%,-,60.0%,50.0%,48.1%
2019 Ostrava CH QF,L vs Majchrzak,1.06,0.69,43.5,3.0,3.1%,53.1%,0.0%,35.5%,47.8%,23.8%
2019 Ostrava CH R16,W vs Basso,1.11,1.50,45.0,2.0,8.8%,73.5%,6.9%,62.1%,53.8%,31.6%
2019 Ostrava CH R32,W vs Kuzmanov,0.95,1.08,75.4,5.4,0.0%,46.3%,8.1%,73.0%,51.9%,41.2%
2023 (1 matches),,1.06,0.73,43.7,3.2,3.1%,75.4%,3.4%,58.6%,19.7%,25.4%
2022 (2 matches),,0.96,0.97,39.3,2.2,8.6%,68.6%,11.5%,62.5%,36.1%,33.3%
2021 (2 matches),,0.99,0.67,43.4,2.5,10.7%,54.8%,8.6%,63.0%,23.3%,32.9%
2020 (4 matches),,0.90,0.79,46.2,4.7,5.6%,56.0%,5.4%,56.6%,37.6%,39.8%
2019 (23 matches),,1.08,1.15,54.3,2.6,4.2%,64.2%,4.8%,63.2%,37.3%,39.8%
Career (87 matches),,1.02,0.98,54.2,2.8,5.9%,62.4%,4.7%,60.9%,36.3%,37.4%
