Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,133,76,57,57.1%,174-126,58.0%,1520-1405,52.0%,32-22,59.3%,133,79.8%,23.6%,7.2%,4.0%,64.1%,70.7%,51.0%,63.7%,37.7%,50.6%,1.04
Clay,156,74,82,47.4%,177-184,49.0%,1698-1762,49.1%,28-23,54.9%,155,70.7%,27.5%,3.9%,3.5%,64.4%,66.0%,47.7%,59.5%,40.4%,49.8%,1.00
Grass,8,6,2,75.0%,14-6,70.0%,122-99,55.2%,4-4,50.0%,8,89.7%,20.8%,7.6%,2.3%,67.0%,74.0%,58.4%,68.8%,35.6%,52.0%,1.14
Carpet,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,83.3%,16.7%,11.3%,3.8%,58.8%,74.5%,48.5%,63.7%,32.1%,47.8%,0.89
Finals,9,3,6,33.3%,10-12,45.5%,96-102,48.5%,1-2,33.3%,9,70.4%,26.8%,7.7%,2.8%,65.5%,67.4%,42.6%,58.8%,39.3%,49.4%,0.95
Semi-finals,20,9,11,45.0%,23-26,46.9%,245-251,49.4%,5-7,41.7%,20,78.3%,21.3%,5.6%,3.1%,64.9%,69.0%,50.4%,62.5%,37.4%,49.6%,1.00
Quarter-finals,46,20,26,43.5%,49-58,45.8%,518-548,48.6%,16-13,55.2%,46,75.3%,21.6%,5.5%,3.2%,65.8%,67.5%,49.7%,61.4%,37.2%,49.3%,0.96
vs Righties,246,121,125,49.2%,291-278,51.1%,2745-2744,50.0%,49-44,52.7%,245,74.8%,25.2%,5.4%,3.6%,64.5%,68.2%,49.1%,61.4%,39.0%,50.1%,1.01
vs Lefties,37,28,9,75.7%,57-22,72.2%,439-374,54.0%,13-3,81.3%,37,79.7%,26.4%,6.2%,3.6%,63.9%,69.7%,52.9%,63.7%,39.1%,51.5%,1.08
