Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2023 Wimbledon R128,L vs Raonic,24.4%,43.9%,59.6%,32.4%,35.7%,58.6%,60.0%,49.7%,58.1%,41.0%,66.7%,10.2%,26.5%,59.1%,-14
2021 ATP Cup RR,L vs Mahut,28.4%,41.8%,39.1%,35.5%,31.8%,45.5%,36.7%,42.7%,30.0%,33.3%,50.0%,23.8%,38.1%,43.8%,53
2020 Cologne QF,L vs Davidovich Fokina,19.1%,29.2%,37.7%,24.9%,27.5%,43.1%,48.6%,37.6%,53.6%,39.1%,62.5%,8.6%,11.4%,25.0%,-31
2019 Taipei CH F,W vs Stakhovsky,37.0%,48.1%,56.3%,41.9%,51.6%,64.5%,73.3%,60.0%,53.3%,25.0%,-,19.0%,28.6%,41.2%,53
2016 Puebla CH R16,L vs Velotti,14.5%,21.0%,43.2%,19.2%,16.7%,19.0%,40.0%,23.6%,31.8%,45.0%,75.0%,18.2%,45.5%,55.6%,-8
2015 Guayaquil CH R16,L vs Schwartzman,19.8%,29.2%,55.6%,27.0%,23.4%,35.9%,59.2%,35.3%,58.3%,52.5%,66.7%,20.7%,27.6%,47.8%,56
Career (6 matches),,23.2%,35.5%,49.4%,29.7%,30.1%,44.4%,52.1%,41.0%,48.6%,41.4%,63.6%,15.1%,26.5%,45.4%,23
