Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,0,4,0.0%,1-9,10.0%,38-62,38.0%,1-1,50.0%,2,83.3%,0.0%,3.9%,3.3%,58.3%,69.5%,61.3%,66.1%,24.9%,45.0%,0.73,
2022,7,2,5,28.6%,6-12,33.3%,79-97,44.9%,1-1,50.0%,5,71.2%,13.2%,7.7%,3.2%,64.7%,67.6%,48.3%,60.7%,35.1%,47.3%,0.89,
2021,19,5,14,26.3%,11-31,26.2%,175-244,41.8%,4-6,40.0%,19,69.3%,14.1%,5.8%,3.0%,65.3%,66.5%,46.7%,59.7%,32.6%,46.3%,0.81,QF (Montpellier)
2020,18,6,12,33.3%,21-29,42.0%,231-255,47.5%,3-5,37.5%,18,75.4%,19.7%,5.9%,2.4%,65.4%,66.8%,52.5%,61.9%,35.7%,48.9%,0.93,QF (Cologne 1)
2019,11,4,7,36.4%,14-16,46.7%,143-152,48.5%,2-3,40.0%,10,77.5%,18.9%,5.2%,3.1%,61.5%,71.1%,51.0%,63.4%,35.8%,49.3%,0.98,R16 (2x)
2018,11,6,5,54.5%,17-17,50.0%,167-163,50.6%,3-4,42.9%,11,74.8%,26.4%,5.9%,3.7%,65.8%,67.1%,50.0%,61.3%,37.7%,49.9%,0.97,R16 (Kitzbuhel)
2017,2,1,1,50.0%,3-2,60.0%,33-31,51.6%,2-2,50.0%,2,83.3%,20.0%,5.8%,5.3%,64.6%,68.5%,50.0%,61.9%,35.3%,49.8%,0.93,R16 (Vienna)
2016,4,1,3,25.0%,4-8,33.3%,50-68,42.4%,1-1,50.0%,4,70.7%,13.8%,2.8%,5.7%,61.7%,64.7%,50.7%,59.3%,35.3%,46.8%,0.87,
2015,3,1,2,33.3%,2-5,28.6%,28-36,43.8%,0-1,0.0%,3,62.5%,25.8%,7.9%,4.0%,63.0%,70.6%,28.6%,55.1%,38.1%,47.3%,0.85,R16 (Kitzbuhel)
2013,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,80.0%,0.0%,9.1%,4.5%,48.5%,75.0%,47.1%,60.6%,25.5%,44.6%,0.65,R32 (Kitzbuhel)
Career,80,26,54,32.5%,79-131,37.6%,952-1120,45.9%,17-24,41.5%,75,73.8%,18.1%,5.7%,3.3%,64.2%,67.6%,49.5%,61.1%,35.0%,48.1%,0.90,
