Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Jack Sock [USA],6,6,50.0%,7,3,4,42.9%,2011,2022,12,0.95,8.8%,4.5%,61.8%,74.5%,52.3%,66.0%,32.3%,60.0%,38.3%
11,John Isner [USA],6,5,54.5%,16,8,8,50.0%,2014,2022,11,0.93,10.5%,2.4%,64.0%,79.7%,60.7%,72.8%,25.2%,83.7%,20.5%
10,Kevin Anderson [RSA],5,5,50.0%,6,3,3,50.0%,2014,2022,10,0.90,12.2%,3.1%,61.6%,77.5%,53.5%,68.3%,28.6%,69.8%,27.5%
9,Grigor Dimitrov [BUL],3,6,33.3%,8,2,6,25.0%,2015,2022,9,0.80,7.5%,3.7%,59.6%,70.9%,48.7%,61.9%,30.3%,63.9%,39.0%
9,Denis Kudla [USA],7,2,77.8%,4,2,2,50.0%,2011,2022,8,1.16,13.5%,4.9%,51.5%,79.3%,53.5%,66.8%,38.5%,62.9%,46.3%
8,Adrian Mannarino [FRA],5,3,62.5%,4,2,2,50.0%,2014,2023,8,1.04,14.2%,5.6%,53.8%,78.3%,52.9%,66.6%,34.6%,68.2%,45.2%
8,Stefan Kozlov [USA],3,5,37.5%,0,0,0,-,2016,2022,8,0.99,8.0%,6.1%,54.0%,70.8%,42.7%,57.9%,41.7%,50.9%,41.0%
7,Taylor Fritz [USA],2,5,28.6%,6,2,4,33.3%,2016,2023,7,0.92,9.4%,4.4%,59.2%,73.5%,51.0%,64.3%,32.9%,60.4%,24.6%
7,Roberto Bautista Agut [ESP],0,7,0.0%,3,1,2,33.3%,2014,2019,7,0.70,9.1%,3.3%,60.8%,69.8%,47.7%,61.1%,27.0%,54.2%,26.1%
6,Mikhail Kukushkin [KAZ],3,3,50.0%,3,1,2,33.3%,2014,2023,6,1.04,15.1%,4.1%,56.7%,72.5%,50.0%,62.8%,38.7%,55.3%,43.6%
6,Marin Cilic [CRO],1,5,16.7%,4,2,2,50.0%,2015,2020,6,0.68,8.7%,2.9%,63.8%,70.4%,52.3%,63.8%,24.7%,68.2%,14.3%
6,Ivo Karlovic [CRO],3,3,50.0%,7,4,3,57.1%,2013,2016,6,0.86,7.5%,2.4%,61.2%,77.4%,65.0%,72.6%,23.7%,46.2%,10.5%
5,Tennys Sandgren [USA],3,2,60.0%,4,3,1,75.0%,2009,2023,4,1.08,5.8%,2.3%,58.1%,74.1%,57.9%,67.3%,35.4%,62.5%,28.6%
5,Alex De Minaur [AUS],3,2,60.0%,3,1,2,33.3%,2018,2021,5,0.99,7.3%,3.8%,56.2%,75.2%,56.6%,67.0%,32.6%,69.2%,42.3%
5,Pablo Carreno Busta [ESP],2,3,40.0%,1,0,1,0.0%,2015,2021,5,0.93,8.5%,3.4%,54.9%,72.0%,51.4%,62.7%,34.9%,70.7%,35.3%
