Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,268,128,140,47.8%,317-341,48.2%,3319-3380,49.5%,73-89,45.1%,266,84.3%,14.8%,11.1%,3.8%,58.4%,75.5%,52.6%,66.0%,32.7%,49.5%,0.96
Clay,69,34,35,49.3%,92-107,46.2%,975-1019,48.9%,23-21,52.3%,68,80.5%,17.4%,7.2%,3.5%,58.5%,72.8%,51.2%,63.8%,33.2%,49.0%,0.92
Grass,68,38,30,55.9%,93-82,53.1%,917-866,51.4%,20-19,51.3%,66,84.7%,17.9%,10.7%,4.0%,61.2%,75.9%,51.2%,66.3%,34.8%,50.8%,1.03
Grand Slams,75,34,41,45.3%,124-150,45.3%,1328-1425,48.2%,35-29,54.7%,75,81.4%,14.7%,9.7%,4.0%,58.3%,73.8%,50.3%,64.0%,32.4%,48.7%,0.90
Masters,63,23,40,36.5%,58-85,40.6%,694-757,47.8%,15-20,42.9%,63,81.9%,13.8%,8.5%,3.2%,59.5%,73.7%,50.3%,64.2%,31.6%,48.5%,0.89
Other Tours,263,142,121,54.0%,316-287,52.4%,3133-3015,51.0%,65-78,45.5%,259,85.2%,16.8%,11.0%,3.8%,59.0%,76.0%,53.5%,66.8%,33.8%,50.3%,1.02
Best of 5,77,34,43,44.2%,126-156,44.7%,1366-1473,48.1%,36-31,53.7%,76,81.4%,14.6%,9.7%,4.0%,58.3%,73.8%,50.2%,64.0%,32.3%,48.7%,0.90
Best of 3,328,166,162,50.6%,376-374,50.1%,3845-3792,50.3%,80-98,44.9%,324,84.5%,16.3%,10.5%,3.7%,59.1%,75.5%,52.9%,66.3%,33.4%,50.0%,0.99
Finals,6,4,2,66.7%,9-7,56.3%,85-85,50.0%,3-0,100.0%,6,83.1%,15.5%,8.3%,5.5%,56.2%,79.5%,47.0%,65.3%,35.6%,50.5%,1.03
Semi-finals,15,6,9,40.0%,17-20,45.9%,175-182,49.0%,1-5,16.7%,15,83.1%,15.0%,11.0%,4.3%,60.2%,75.7%,54.1%,67.1%,33.8%,50.1%,1.02
Quarter-finals,42,15,27,35.7%,35-57,38.0%,440-494,47.1%,11-11,50.0%,40,83.2%,10.8%,10.1%,3.5%,61.3%,74.9%,50.9%,65.6%,29.4%,48.1%,0.85
vs Righties,352,168,184,47.7%,425-474,47.3%,4524-4631,49.4%,104-119,46.6%,348,83.3%,15.5%,10.2%,3.7%,59.1%,74.8%,51.8%,65.4%,33.0%,49.4%,0.95
vs Lefties,52,31,21,59.6%,74-56,56.9%,669-625,51.7%,12-10,54.5%,51,85.6%,17.5%,10.8%,4.3%,57.5%,76.7%,54.0%,67.1%,34.2%,50.8%,1.04
vs Top 10,35,4,31,11.4%,15-75,16.7%,367-543,40.3%,9-13,40.9%,34,75.3%,5.8%,7.0%,3.5%,61.5%,69.8%,47.3%,61.1%,26.0%,44.7%,0.67
