Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Fritz,106.4,112.6,7.1,115.7,106.6,123,101,98.7,7.5,102.5,92.0,111,80
2022 US Open R128,L vs Dimitrov,106.3,113.5,7.5,117.2,109.4,126,93,94.6,9.3,99.5,86.3,111,62
2022 Wimbledon R32,L vs Norrie,111.3,119.1,7.3,124.1,115.4,131,105,100.9,5.0,103.4,99.8,115,92
2022 Wimbledon R64,W vs Peniston,110.1,115.5,6.6,119.0,111.2,126,103,101.9,7.7,109.3,97.8,116,89
2022 Wimbledon R128,W vs Dimitrov,109.2,117.3,5.5,119.8,115.1,128,107,97.9,6.1,99.3,103.0,110,84
2021 US Open R64,L vs Monfils,106.0,114.6,7.9,119.7,109.2,128,89,95.9,5.9,98.5,92.6,108,80
2021 US Open R128,W vs Marterer,111.5,116.0,10.0,122.2,111.3,133,95,103.0,6.9,108.2,99.1,119,91
2020 US Open R128,W vs Isner,107.5,114.4,8.2,118.3,110.3,129,73,96.2,6.0,99.0,91.8,109,82
2019 US Open R128,L vs Kyrgios,108.6,116.4,8.3,118.6,117.8,127,63,97.6,4.6,98.0,95.0,107,86
2019 Wimbledon R32,L vs Nishikori,111.7,117.2,5.4,121.4,115.2,128,106,101.6,5.1,104.2,99.6,111,90
2019 Wimbledon R64,W vs De Minaur,113.6,119.9,4.9,121.8,118.7,131,108,103.7,6.0,107.6,100.3,117,94
2019 Roland Garros R128,L vs Bautista Agut,107.6,116.2,8.2,,,129,90,94.9,4.6,,,105,86
2018 US Open R64,L vs Thiem,108.1,115.8,8.3,120.8,110.0,131,87,94.6,4.4,96.6,94.9,104,84
2017 US Open R64,L vs Edmund,110.6,116.8,6.0,121.0,113.2,128,104,96.1,4.3,98.1,94.8,106,89
2017 US Open R128,W vs Almagro,105.6,113.7,9.8,116.8,109.9,129,89,94.3,4.6,97.3,92.4,104,84
2017 Wimbledon R32,L vs Cilic,112.8,117.9,6.2,120.2,116.4,130,104,101.1,4.5,104.3,99.7,112,91
2017 Wimbledon R64,W vs Albot,112.8,117.2,7.0,120.2,113.9,131,97,100.8,5.4,99.6,102.1,115,88
2017 Wimbledon R128,W vs Kicker,108.2,114.2,7.2,116.9,111.9,129,96,97.5,7.7,102.7,91.6,114,85
2017 Roland Garros R32,L vs Thiem,104.6,112.6,5.9,,,124,88,91.6,7.3,,,104,75
2017 Roland Garros R64,W vs Coric,107.5,116.1,6.5,,,128,86,95.1,9.5,,,126,80
Career (41 matches),,108.6,115.5,8.2,119.6,112.3,133,63,97.3,6.3,100.5,95.7,126,62
