Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1999 Roland Garros R32,L vs Halard Decugis,0.0%,-,3.0%,66.7%,9.8%,8.7%,0.0%,6.8%,30.0%,0.3%,100.0%,-17,-29
Career (1 matches),,0.0%,-,3.0%,66.7%,9.8%,8.7%,0.0%,6.8%,30.0%,0.3%,100.0%,-17,-29
