Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2004,7,2,5,28.6%,4-11,26.7%,51-81,38.6%,1-2,33.3%,0,,,,,,,,,,,,QF (Prostejov 75K)
2003,22,16,6,72.7%,29-15,65.9%,233-196,54.3%,5-1,83.3%,0,,,,,,,,,,,,W (Fano 50K)
2000,6,2,4,33.3%,7-8,46.7%,68-66,50.7%,0-1,0.0%,0,,,,,,,,,,,,QF (Bordeaux 75K)
1999,19,14,5,73.7%,23-10,69.7%,173-127,57.7%,4-1,80.0%,0,,,,,,,,,,,,F (Marseille 50K)
1998,3,1,2,33.3%,3-3,50.0%,24-23,51.1%,0-1,0.0%,0,,,,,,,,,,,,R16 (Bratislava 75K)
1997,7,2,5,28.6%,8-8,50.0%,73-77,48.7%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
1996,28,17,11,60.7%,36-23,61.0%,272-238,53.3%,3-5,37.5%,0,,,,,,,,,,,,W (Athens 50K)
1995,18,11,7,61.1%,26-16,61.9%,206-164,55.7%,2-2,50.0%,0,,,,,,,,,,,,F (ITF Bucharest)
1994,38,30,8,78.9%,58-18,76.3%,410-268,60.5%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
1993,22,12,10,54.5%,27-25,51.9%,253-253,50.0%,3-6,33.3%,0,,,,,,,,,,,,W (ITF Caceres)
1992,27,14,13,51.9%,31-28,52.5%,270-242,52.7%,0-3,0.0%,0,,,,,,,,,,,,SF (2x)
1991,34,24,10,70.6%,47-28,62.7%,369-306,54.7%,6-3,66.7%,0,,,,,,,,,,,,W (ITF Balaguer)
1990,14,4,10,28.6%,12-19,38.7%,130-152,46.1%,1-3,25.0%,0,,,,,,,,,,,,R16 (4x)
1989,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,1-0,100.0%,0,,,,,,,,,,,,R32 (ITF Pamplona)
Career,246,149,97,60.6%,311-214,59.2%,2535-2205,53.5%,30-32,48.4%,0,,,,,,,,,,,,
