Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Roland Garros R32,L vs Musetti,30,62,0.5,12.1%,25.1%,29,60,0.5,12.2%,25.3%,8.4%,3.8%,0.7,17.4%,24.3%
2025 Roland Garros R128,W vs Nakashima,28,43,0.7,10.7%,16.4%,23,41,0.6,9.2%,16.4%,6.4%,2.0%,0.6,16.4%,26.0%
2025 Madrid Masters R128,W vs Mpetshi Perricard,21,10,2.1,17.2%,8.2%,19,9,2.1,16.7%,7.9%,7.9%,1.8%,1.0,31.1%,32.0%
2025 Buenos Aires QF,L vs Fonseca,24,38,0.6,11.3%,17.9%,22,38,0.6,11.2%,19.3%,8.1%,3.0%,0.6,15.6%,27.4%
2024 US Open R64,L vs Evans,39,36,1.1,20.5%,18.9%,34,33,1.0,19.4%,18.9%,12.0%,6.9%,1.1,15.8%,14.2%
2024 US Open R128,W vs Altmaier,24,65,0.4,11.5%,31.3%,22,61,0.4,11.6%,32.3%,6.3%,4.8%,0.4,13.9%,37.0%
2024 Canada Masters R64,L vs Fritz,10,15,0.7,9.4%,14.2%,9,12,0.8,9.7%,12.9%,2.2%,1.1%,1.2,30.2%,24.5%
2024 Bastad QF,L vs Nadal,34,65,0.5,13.0%,24.8%,34,62,0.5,13.4%,24.4%,9.1%,4.3%,0.6,14.1%,23.7%
2024 Wimbledon R128,L vs Sonego,30,33,0.9,14.4%,15.9%,22,32,0.7,11.7%,17.0%,6.4%,3.7%,1.4,12.0%,8.7%
2024 Queen's Club R32,L vs Draper,15,16,0.9,16.1%,17.2%,10,12,0.8,13.0%,15.6%,1.3%,2.6%,2.1,32.3%,15.1%
2024 Roland Garros R64,L vs Machac,36,66,0.5,14.0%,25.7%,33,59,0.6,13.8%,24.6%,7.5%,5.8%,0.7,13.2%,20.2%
2024 Cagliari CH F,W vs Musetti,9,22,0.4,7.1%,17.5%,9,20,0.5,7.4%,16.4%,4.9%,2.5%,0.3,7.9%,29.4%
2024 Bucharest F,L vs Fucsovics,20,35,0.6,13.9%,24.3%,18,34,0.5,13.4%,25.4%,7.5%,6.0%,0.8,15.3%,20.1%
2024 Bucharest SF,W vs Barrere,21,25,0.8,15.9%,18.9%,20,25,0.8,15.5%,19.4%,10.9%,4.7%,0.4,8.3%,20.5%
2024 Bucharest QF,W vs Cerundolo,16,48,0.3,6.9%,20.6%,15,48,0.3,6.6%,21.0%,4.8%,1.7%,0.5,12.9%,27.5%
2024 Marrakech SF,L vs Berrettini,14,34,0.4,7.3%,17.6%,14,33,0.4,7.6%,17.9%,4.9%,2.7%,0.7,14.5%,21.8%
2024 Rio De Janeiro F,L vs Baez,5,28,0.2,4.9%,27.2%,5,27,0.2,5.0%,27.0%,3.0%,2.0%,0.6,11.7%,20.4%
2024 Rio De Janeiro SF,W vs Norrie,27,17,1.6,19.3%,12.1%,24,16,1.5,18.6%,12.4%,11.6%,7.0%,0.5,12.1%,22.9%
2024 Rio De Janeiro QF,W vs Fonseca,8,26,0.3,4.7%,15.4%,8,25,0.3,4.8%,15.2%,3.6%,1.2%,0.4,12.4%,30.2%
2022 Corrientes CH F,L vs Comesana,9,29,0.3,9.3%,29.9%,9,27,0.3,9.6%,28.7%,7.4%,2.1%,0.5,10.3%,20.6%
Career (20 matches),,420,713,0.6,12.0%,20.3%,379,674,0.6,11.5%,20.4%,7.0%,3.6%,0.6,15.3%,23.5%
