Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Roland Garros R32,L vs Musetti,5.3,6.0,4.6,39.6%,52.5%,35.9%,63.2%,53.0%,8.1%,-6.0,-2.2,1.0,0.4
2025 Roland Garros R128,W vs Nakashima,5.7,5.4,5.9,53.5%,56.3%,64.9%,47.8%,52.8%,10.1%,18.0,5.7,6.0,2.3
2025 Madrid R128,W vs Mpetshi Perricard,3.4,3.9,3.0,52.5%,58.3%,73.3%,66.7%,63.0%,18.3%,14.5,16.5,7.0,14.3
2025 Buenos Aires QF,L vs Fonseca,5.1,5.8,4.5,48.0%,57.4%,60.0%,37.5%,53.3%,11.0%,11.0,4.7,6.0,3.1
2024 Canada R64,L vs Fritz,4.1,5.0,3.1,39.7%,41.7%,37.5%,63.6%,50.3%,11.8%,0.5,0.8,5.0,6.8
2024 Bastad QF,L vs Nadal,6.1,6.2,6.0,45.7%,52.4%,43.5%,50.8%,59.2%,6.1%,16.5,4.1,-3.0,-1.1
2024 Queens Club R32,L vs Draper,2.7,3.2,1.9,37.7%,27.8%,60.0%,0.0%,68.3%,15.4%,-3.5,-7.8,1.0,4.5
2024 Roland Garros R64,L vs Machac,4.8,4.7,4.8,49.2%,44.9%,40.5%,46.4%,36.5%,4.7%,1.0,0.6,-1.5,-0.5
2024 Cagliari CH F,W vs Musetti,6.5,7.4,5.7,63.4%,57.6%,37.5%,58.3%,45.0%,10.3%,9.0,5.5,14.5,8.0
2024 Bucharest F,L vs Fucsovics,5.9,6.2,5.5,49.1%,45.5%,43.8%,42.3%,52.3%,5.0%,-1.5,-0.8,-4.0,-2.4
2024 Bucharest SF,W vs Barrere,5.8,5.0,6.4,56.9%,57.1%,48.0%,61.9%,51.5%,9.0%,15.0,8.6,5.0,3.3
2024 Bucharest QF,W vs Cerundolo,5.7,6.2,5.1,60.7%,33.3%,57.1%,46.2%,50.4%,11.0%,2.5,0.9,-1.5,-0.6
2024 Marrakech SF,L vs Berrettini,5.0,6.2,3.5,38.5%,48.6%,53.3%,50.0%,50.0%,11.9%,8.5,4.4,2.5,1.4
2024 Rio de Janeiro F,L vs Baez,6.2,6.5,5.9,44.7%,28.0%,47.4%,28.6%,48.4%,2.7%,-0.5,-0.4,-7.5,-5.3
2024 Rio de Janeiro SF,W vs Norrie,3.8,3.9,3.8,54.4%,54.1%,68.8%,62.5%,49.3%,8.8%,15.5,15.2,9.5,9.4
2024 Rio de Janeiro QF,W vs Fonseca,4.6,5.0,4.2,47.4%,51.9%,61.1%,52.4%,52.9%,6.5%,-1.5,-0.9,12.5,8.9
2022 Corrientes CH F,L vs Comesana,5.9,7.5,4.5,27.8%,41.9%,50.0%,45.0%,62.3%,6.5%,-6.5,-4.4,-5.0,-5.8
Career (17 matches),,5.2,5.6,4.8,47.7%,48.8%,50.8%,49.8%,51.7%,8.5%,5.4,2.9,2.8,1.7
