Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Roland Garros R32,L vs Musetti,76.5%,46.6%,1.7%,2/0,2.47,2.5%,76.0%,40.4%,2.7%,2.50,3.3%,86.1%,58.1%,0.0%,2.38,0.0%
2025 Roland Garros R128,W vs Nakashima,85.5%,56.6%,4.8%,5/1,2.48,1.9%,83.6%,55.7%,2.7%,2.37,2.8%,91.8%,57.8%,8.2%,2.69,0.0%
2025 Madrid R128,W vs Mpetshi Perricard,68.1%,55.3%,1.4%,1/0,2.50,17.1%,60.9%,42.9%,0.0%,2.41,22.2%,86.4%,73.7%,4.5%,2.81,0.0%
2025 Buenos Aires QF,L vs Fonseca,71.8%,57.0%,2.7%,2/1,2.27,8.1%,71.2%,55.8%,2.7%,2.23,12.7%,79.4%,59.3%,2.9%,2.35,0.0%
2024 Canada R64,L vs Fritz,60.0%,36.7%,10.0%,1/4,-,2.2%,59.3%,37.5%,7.4%,-,5.6%,66.7%,35.7%,14.3%,-,0.0%
2024 Bastad QF,L vs Nadal,83.5%,51.5%,1.7%,1/1,2.19,0.0%,83.5%,47.0%,1.3%,2.14,0.0%,92.1%,60.0%,2.6%,2.29,0.0%
2024 Queens Club R32,L vs Draper,36.1%,23.1%,19.4%,3/4,-,12.8%,42.3%,27.3%,11.5%,-,18.2%,22.2%,0.0%,44.4%,-,5.9%
2024 Roland Garros R64,L vs Machac,78.4%,53.3%,2.2%,1/2,1.99,3.1%,79.8%,47.8%,1.2%,1.95,4.5%,84.4%,63.2%,4.4%,2.06,0.0%
2024 Cagliari CH F,W vs Musetti,89.4%,57.6%,0.0%,0/0,2.48,2.0%,91.1%,58.5%,0.0%,2.49,2.3%,94.7%,55.6%,0.0%,2.44,0.0%
2024 Bucharest F,L vs Fucsovics,82.1%,36.4%,1.5%,1/0,2.23,1.5%,90.0%,41.7%,2.5%,2.26,2.2%,90.5%,26.3%,0.0%,2.18,0.0%
2024 Bucharest SF,W vs Barrere,90.7%,54.4%,1.3%,0/1,2.22,0.0%,93.6%,52.3%,2.1%,2.10,0.0%,88.9%,58.3%,0.0%,2.47,0.0%
2024 Bucharest QF,W vs Cerundolo,87.6%,51.1%,1.0%,0/1,2.42,2.7%,89.0%,53.4%,0.0%,2.36,3.9%,95.0%,42.1%,5.0%,2.54,0.0%
2024 Marrakech SF,L vs Berrettini,64.0%,41.8%,1.2%,1/0,2.41,2.1%,56.9%,40.5%,0.0%,2.46,2.6%,94.7%,44.4%,5.3%,2.18,0.0%
2024 Rio de Janeiro F,L vs Baez,79.1%,41.2%,4.7%,1/1,2.28,3.6%,73.5%,44.0%,2.9%,2.19,5.1%,100.0%,33.3%,11.1%,2.50,0.0%
2024 Rio de Janeiro SF,W vs Norrie,75.0%,60.3%,3.6%,1/2,2.62,0.0%,76.6%,63.9%,2.1%,2.57,0.0%,84.4%,55.6%,6.3%,2.71,0.0%
2024 Rio de Janeiro QF,W vs Fonseca,78.0%,59.4%,12.2%,4/6,2.50,1.4%,69.2%,59.3%,10.3%,2.44,1.8%,92.5%,59.5%,15.0%,2.69,0.0%
2022 Corrientes CH F,L vs Comesana,81.1%,48.8%,0.0%,0/0,2.28,0.0%,77.5%,48.4%,0.0%,2.26,0.0%,100.0%,50.0%,0.0%,2.31,0.0%
Career (17 matches),,77.6%,51.4%,3.4%,50.0%,2.34,3.0%,76.8%,49.6%,2.3%,2.31,4.3%,87.0%,54.6%,6.0%,2.41,0.3%
