Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Roland Garros R32,L vs Musetti,1.02,0.82,39.7,5.0,0.0%,48.5%,1.6%,54.7%,37.7%,40.7%
2025 Roland Garros R128,W vs Nakashima,1.00,1.23,45.8,2.6,6.9%,59.7%,0.0%,59.1%,46.9%,53.3%
2025 Madrid R128,W vs Mpetshi Perricard,1.04,1.97,42.0,2.5,3.6%,71.4%,4.0%,88.0%,42.9%,35.3%
2025 Buenos Aires QF,L vs Fonseca,0.88,0.91,64.5,33.0,0.0%,61.1%,4.2%,54.2%,37.5%,50.0%
2024 US Open R64,L vs Evans,1.08,0.74,36.7,2.7,9.4%,47.2%,0.0%,52.0%,24.4%,45.2%
2024 US Open R128,W vs Altmaier,1.27,1.40,31.8,3.5,3.6%,64.3%,0.0%,58.3%,43.6%,40.8%
2024 Canada R64,L vs Fritz,0.81,0.49,39.4,2.1,0.0%,63.3%,3.8%,50.0%,24.0%,28.0%
2024 Bastad QF,L vs Nadal,1.05,0.96,72.9,6.7,0.0%,55.6%,0.0%,43.5%,50.8%,41.4%
2024 Wimbledon R128,L vs Sonego,0.98,0.66,38.4,2.7,7.0%,59.6%,7.3%,60.0%,28.0%,26.1%
2024 Queen's Club R32,L vs Draper,0.95,0.22,36.4,2.1,10.0%,60.0%,7.4%,44.4%,15.8%,5.9%
2024 Roland Garros R64,L vs Machac,0.92,0.79,34.2,2.2,3.2%,44.4%,1.7%,50.0%,43.3%,47.8%
2024 Cagliari CH F,W vs Musetti,1.07,1.47,48.1,2.0,0.0%,60.0%,0.0%,60.0%,54.3%,54.8%
2024 Bucharest F,L vs Fucsovics,0.95,0.77,51.9,2.4,5.1%,64.1%,0.0%,39.5%,37.1%,40.6%
2024 Bucharest SF,W vs Barrere,1.01,1.39,48.5,2.1,3.3%,70.0%,0.0%,55.6%,50.0%,51.4%
2024 Bucharest QF,W vs Cerundolo,1.21,1.21,87.0,9.7,0.0%,50.0%,1.6%,54.8%,56.4%,38.0%
2024 Marrakech SF,L vs Berrettini,1.08,0.73,55.9,4.6,0.0%,55.4%,0.0%,58.8%,24.4%,34.1%
2024 Rio De Janeiro F,L vs Baez,0.97,0.54,31.9,2.0,0.0%,46.7%,0.0%,36.7%,21.7%,45.0%
2024 Rio De Janeiro SF,W vs Norrie,0.92,1.32,48.5,2.4,7.1%,57.1%,3.6%,71.4%,53.5%,48.8%
2024 Rio De Janeiro QF,W vs Fonseca,1.21,1.26,53.3,9.5,0.0%,56.8%,0.0%,46.5%,51.2%,48.7%
2022 Corrientes CH F,L vs Comesana,0.84,0.53,37.6,2.2,0.0%,30.4%,0.0%,38.1%,28.6%,56.0%
2025 (4 matches),,0.98,1.05,48.1,3.9,2.7%,58.1%,2.0%,60.1%,41.2%,46.0%
2024 (15 matches),,1.05,0.94,49.6,2.8,3.1%,56.0%,1.6%,52.0%,40.9%,41.2%
2022 (1 matches),,0.84,0.53,37.6,2.2,0.0%,30.4%,0.0%,38.1%,28.6%,56.0%
2019 (5 matches),,1.05,1.09,51.0,2.4,1.2%,58.1%,0.0%,59.1%,40.9%,45.2%
Career (25 matches),,1.03,0.97,49.2,2.8,2.6%,56.2%,1.4%,54.4%,40.6%,43.2%
