Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,4,2,2,50.0%,4-5,44.4%,46-52,46.9%,2-2,50.0%,4,83.0%,10.6%,8.8%,2.7%,63.0%,70.7%,45.1%,61.2%,31.4%,47.2%,0.81,QF (Bergamo)
2012,1,0,1,0.0%,1-2,33.3%,16-16,50.0%,0-1,0.0%,1,87.5%,13.3%,10.2%,3.4%,70.5%,79.0%,53.8%,71.6%,32.0%,50.5%,1.13,R32 (Helsinki)
2009,11,7,4,63.6%,15-8,65.2%,116-85,57.7%,1-1,50.0%,0,,,,,,,,,,,,F (Rome2)
2006,40,28,12,70.0%,63-32,66.3%,487-405,54.6%,10-5,66.7%,0,,,,,,,,,,,,W (Manerbio)
2005,11,6,5,54.5%,14-11,56.0%,116-100,53.7%,0-1,0.0%,0,,,,,,,,,,,,SF (Cordenons)
2004,4,2,2,50.0%,5-3,62.5%,41-40,50.6%,1-0,100.0%,0,,,,,,,,,,,,QF (Heilbronn)
2003,12,5,7,41.7%,13-13,50.0%,123-119,50.8%,2-2,50.0%,0,,,,,,,,,,,,QF (Andrezieux)
2002,13,7,6,53.8%,16-11,59.3%,133-128,51.0%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2000,6,5,1,83.3%,8-4,66.7%,66-46,58.9%,0-2,0.0%,0,,,,,,,,,,,,W (Prostejov)
1999,20,13,7,65.0%,30-17,63.8%,225-176,56.1%,1-2,33.3%,0,,,,,,,,,,,,W (Szczecin)
Career,122,75,47,61.5%,169-106,61.5%,1369-1167,54.0%,19-17,52.8%,5,84.1%,11.3%,9.1%,2.9%,64.6%,72.6%,46.6%,63.4%,31.6%,48.0%,0.86,
