Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Hamburg R32,L vs Alexandrova,0% (0/8),- (0/0),0/3,86% (6/7),33% (2/6),0/0,0/0,1/2,0/0,1/1
2025 W50+H Palma del RÃ­o F,L vs Ngounoue,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2025 W50+H Palma del RÃ­o SF,W vs Jorge,27% (3/11),67% (2/3),0/0,18% (2/11),100% (2/2),2/2,2/2,1/1,1/1,0/0
2025 BJK Cup Qualifiers RR,W vs Niemeier,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),4/5,1/1,0/0,1/1,0/0
2025 BJK Cup Qualifiers RR,L vs Kartal,14% (2/14),100% (2/2),0/3,54% (7/13),43% (3/7),2/2,1/1,0/1,0/0,0/0
2024 s Hertogenbosch R32,L vs Andreescu,21% (3/14),67% (2/3),0/4,46% (6/13),33% (2/6),2/2,1/1,1/1,0/0,0/0
2023 Palermo R32,L vs Navarro,22% (2/9),100% (2/2),1/4,70% (7/10),29% (2/7),1/2,0/0,2/3,0/0,0/1
2022 W60 San Sebastian SF,L vs Bolsova,30% (3/10),100% (3/3),1/6,78% (7/9),14% (1/7),1/3,0/1,1/1,0/0,0/0
2019 W15 Oldenzaal SF,L vs Burger,38% (3/8),33% (1/3),1/5,71% (5/7),0% (0/5),0/1,0/0,2/2,0/0,1/1
2019 W15 Oldenzaal QF,W vs Arcidiacono,64% (7/11),100% (7/7),2/3,45% (5/11),40% (2/5),5/5,1/1,1/1,1/1,0/0
2019 W15 Tabarka QF,W vs Visscher,64% (7/11),71% (5/7),0/2,33% (4/12),25% (1/4),2/4,2/3,1/1,1/2,0/0
2019 W15 Tabarka R32,W vs Peiretti,100% (8/8),88% (7/8),2/2,29% (2/7),0% (0/2),4/6,1/2,0/0,0/1,0/0
2019 W15 Tabarka F,W vs Bougrat,55% (6/11),100% (6/6),3/3,50% (5/10),40% (2/5),3/5,1/2,0/0,0/0,0/0
2019 W15 Tabarka QF,W vs Amendola,61% (11/18),82% (9/11),5/7,60% (12/20),17% (2/12),3/8,1/3,0/1,1/1,0/0
2019 W15 Tabarka R16,W vs Timsit,31% (4/13),75% (3/4),0/2,29% (4/14),25% (1/4),2/3,1/2,1/1,0/0,0/0
2019 W15 Tabarka R32,W vs Turkmen,42% (5/12),80% (4/5),0/1,27% (3/11),33% (1/3),2/2,0/0,0/0,0/0,0/0
2019 W15 Alkmaar R32,W vs Wensveen,50% (5/10),100% (5/5),1/2,30% (3/10),33% (1/3),3/5,3/3,0/0,1/1,0/0
2019 W15 Tabarka F,W vs Vangelova,78% (7/9),86% (6/7),2/2,63% (5/8),60% (3/5),3/4,0/0,0/0,0/0,0/0
2019 W15 Tabarka QF,W vs Ceschi,67% (6/9),100% (6/6),2/2,25% (2/8),0% (0/2),2/4,0/1,0/0,0/1,0/0
2019 W15 Tabarka R16,W vs Nieuwboer,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2025 (5 matches),,24.0%,83.3%,18.2%,44.7%,38.1%,88.9%,100.0%,50.0%,100.0%,100.0%
2024 (1 matches),,21.4%,66.7%,0.0%,46.2%,33.3%,100.0%,100.0%,100.0%,-,-
2023 (1 matches),,22.2%,100.0%,25.0%,70.0%,28.6%,50.0%,-,66.7%,-,0.0%
2022 (1 matches),,30.0%,100.0%,16.7%,77.8%,14.3%,33.3%,0.0%,100.0%,-,-
2019 (21 matches),,51.5%,77.1%,44.4%,37.2%,25.0%,70.7%,70.8%,63.6%,70.0%,50.0%
Career (31 matches),,43.4%,77.8%,33.0%,41.7%,25.9%,69.5%,73.3%,68.2%,75.0%,57.1%
