Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,16,9,7,56.3%,9,2,7,22.2%,2015,2023,SF,16,1.00,9.7%,2.9%,59.3%,73.4%,51.4%,64.5%,35.5%,58.0%,35.2%
Roland Garros,5,Clay,15,10,5,66.7%,6,3,3,50.0%,2015,2019,R32,14,1.10,4.2%,3.7%,57.4%,73.0%,53.3%,64.6%,39.0%,61.6%,53.3%
Wimbledon,8,Grass,13,5,8,38.5%,7,1,6,14.3%,2012,2019,R32,11,0.94,7.0%,3.8%,62.7%,70.9%,49.2%,62.8%,35.1%,61.5%,36.6%
US Open,7,Hard,15,8,7,53.3%,4,3,1,75.0%,2015,2022,R16,12,0.95,6.0%,3.5%,58.4%,70.4%,49.7%,61.8%,36.4%,62.3%,38.3%
Olympics,1,,2,1,1,50.0%,0,0,0,-,2016,2016,R32,2,1.06,9.4%,6.8%,54.7%,84.4%,43.4%,65.8%,36.1%,60.0%,45.5%
Davis Cup,4,,11,6,5,54.5%,5,3,2,60.0%,2015,2019,,10,1.06,9.2%,3.3%,59.7%,74.1%,58.9%,68.0%,34.0%,65.5%,42.9%
Rome Masters,5,Clay,8,3,5,37.5%,3,1,2,33.3%,2017,2023,R16,8,0.90,6.4%,2.8%,59.6%,70.0%,50.4%,62.1%,34.3%,62.3%,45.5%
Madrid Masters,3,Clay,6,3,3,50.0%,1,1,0,100.0%,2018,2023,QF,6,0.92,4.7%,4.0%,58.4%,68.9%,50.8%,61.4%,35.6%,68.2%,38.2%
Munich,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2019,2023,R32,2,0.58,7.3%,2.2%,67.0%,62.5%,52.5%,59.2%,23.6%,72.7%,75.0%
Miami Masters,7,Hard,10,3,7,30.0%,7,2,5,28.6%,2014,2023,R16,10,0.92,6.0%,4.0%,58.2%,72.3%,51.9%,63.8%,33.3%,56.4%,40.4%
Winston-Salem,4,Hard,14,10,4,71.4%,4,3,1,75.0%,2016,2022,SF,14,1.15,8.4%,3.2%,58.7%,73.4%,56.3%,66.3%,38.6%,68.9%,40.9%
Washington,5,Hard,9,4,5,44.4%,2,1,1,50.0%,2015,2022,QF,8,1.00,9.2%,4.7%,57.1%,76.8%,46.4%,63.8%,36.2%,61.9%,39.1%
