Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Australian Open R128,L vs Sinner,0.89,0.52,21.6,2.1,2.4%,42.9%,2.6%,48.7%,37.2%,25.6%
2022 US Open R128,L vs Ruud,1.02,0.69,37.5,2.5,4.3%,46.8%,9.5%,59.5%,34.0%,29.3%
2020 US Open R64,L vs Djokovic,1.09,0.64,37.2,3.4,2.7%,57.5%,7.6%,57.6%,28.1%,21.6%
2020 US Open R128,W vs Bublik,1.01,1.30,43.0,3.6,3.4%,65.5%,0.0%,72.5%,36.5%,44.3%
2020 New York F,W vs Seppi,1.08,2.88,39.5,2.0,30.8%,92.3%,13.6%,72.7%,47.1%,41.9%
2020 Australian Open R128,L vs Lajovic,0.94,0.71,42.2,3.0,5.0%,65.0%,1.9%,61.5%,30.5%,24.5%
2019 US Open R128,L vs Andujar,0.94,0.91,59.3,5.7,4.4%,55.6%,9.6%,63.9%,33.0%,45.1%
2019 Cincinnati R64,L vs Medvedev,1.12,0.71,47.4,2.1,-,58.1%,-,48.1%,28.6%,30.4%
2019 Canada R64,W vs Kyrgios,1.18,1.91,43.6,2.2,-,82.1%,-,73.1%,28.6%,44.0%
2019 Washington QF,L vs Gojowczyk,0.83,0.82,58.4,2.2,7.1%,69.0%,2.8%,61.1%,33.3%,35.6%
2019 Washington R16,W vs Tsonga,1.01,1.05,54.5,4.0,-,61.8%,-,70.8%,35.4%,35.0%
2019 Washington R32,W vs Harris,1.35,2.64,29.0,2.2,-,77.8%,-,72.7%,60.0%,34.8%
2019 Wimbledon R64,L vs Verdasco,0.98,0.82,42.0,34.7,2.4%,57.3%,4.1%,65.8%,32.5%,31.9%
2019 Wimbledon R128,W vs Munar,1.22,1.62,29.9,2.6,3.7%,75.9%,4.1%,59.2%,42.9%,42.6%
2019 Eastbourne SF,L vs Fritz,0.73,0.86,61.4,3.5,9.4%,78.1%,0.0%,68.0%,36.4%,25.6%
2019 Eastbourne R16,W vs Norrie,1.27,1.86,34.9,2.5,-,72.0%,-,65.2%,44.0%,47.8%
2019 Queen's Club R32,L vs Tsitsipas,0.91,0.66,53.8,2.1,-,56.8%,-,65.6%,27.3%,29.0%
2019 Roland Garros R128,W vs Chardy,1.16,1.11,53.5,2.6,-,63.9%,-,61.5%,32.2%,39.7%
2019 Roland Garros R128,W vs Chardy,1.18,1.11,53.1,2.6,2.1%,63.9%,2.2%,61.5%,31.0%,40.0%
2019 Rome R64,L vs Verdasco,0.98,0.80,49.4,18.5,-,53.6%,-,56.6%,34.9%,38.5%
2023 (1 matches),,0.89,0.52,21.6,2.1,2.4%,42.9%,2.6%,48.7%,37.2%,25.6%
2022 (1 matches),,1.02,0.69,37.5,2.5,4.3%,46.8%,9.5%,59.5%,34.0%,29.3%
2020 (4 matches),,1.03,0.99,40.5,2.8,6.9%,65.9%,4.7%,64.4%,34.3%,32.8%
2019 (32 matches),,1.05,1.08,47.1,2.7,4.9%,65.7%,3.6%,62.9%,34.7%,38.6%
2018 (56 matches),,1.06,1.16,50.8,2.6,9.2%,66.6%,6.6%,66.4%,35.9%,37.7%
Career (295 matches),,1.05,1.10,50.2,2.7,6.8%,64.6%,5.1%,64.0%,37.2%,38.0%
