Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Australian Open R128,L vs Sinner,56% (5/9),17% (1/6),0/0,0/0,30% (3/10),6/9,5/6,- (0/0),- (0/0)
2022 US Open R128,L vs Ruud,67% (8/12),25% (2/8),0/0,0/0,57% (8/14),1/4,0/1,- (0/0),- (0/0)
2020 US Open R64,L vs Djokovic,46% (13/28),40% (2/5),1/1,0/0,50% (6/12),0/3,0/1,83% (5/6),33% (2/6)
2020 US Open R128,W vs Bublik,80% (16/20),38% (6/16),3/7,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2020 New York F,W vs Seppi,77% (10/13),43% (3/7),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2020 Australian Open R128,L vs Lajovic,72% (13/18),67% (2/3),0/1,0/0,73% (8/11),1/4,0/1,62% (8/13),21% (3/14)
2019 US Open R128,L vs Andujar,67% (20/30),35% (6/17),2/2,0/0,56% (9/16),0/3,0/1,25% (1/4),0% (0/4)
2019 Cincinnati R64,L vs Medvedev,83% (5/6),100% (2/2),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Canada R64,W vs Kyrgios,77% (10/13),50% (2/4),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Washington QF,L vs Gojowczyk,73% (11/15),14% (1/7),1/1,0/0,0% (0/3),4/6,4/5,- (0/0),- (0/0)
2019 Washington R16,W vs Tsonga,67% (14/21),57% (4/7),2/2,1/1,78% (7/9),0/1,0/0,- (0/0),- (0/0)
2019 Washington R32,W vs Harris,82% (9/11),43% (3/7),2/5,1/4,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Wimbledon R64,L vs Verdasco,66% (19/29),75% (6/8),2/4,0/0,54% (7/13),1/4,0/1,40% (2/5),20% (1/5)
2019 Wimbledon R128,W vs Munar,62% (13/21),33% (5/15),3/16,1/2,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 Eastbourne SF,L vs Fritz,90% (9/10),0% (0/7),0/5,0/0,0% (0/1),1/3,0/1,56% (5/9),33% (3/9)
2019 Eastbourne R16,W vs Norrie,80% (8/10),80% (4/5),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Queen's Club R32,L vs Tsitsipas,73% (8/11),0% (0/2),0/0,0/0,67% (6/9),6/8,6/7,- (0/0),- (0/0)
2019 Roland Garros R128,W vs Chardy,54% (22/41),60% (6/10),3/3,1/1,57% (8/14),2/4,0/0,75% (3/4),100% (4/4)
2019 Roland Garros R128,W vs Chardy,54% (22/41),75% (6/8),3/3,1/1,57% (8/14),2/4,0/0,75% (3/4),100% (4/4)
2019 Rome R64,L vs Verdasco,45% (9/20),75% (3/4),1/1,0/0,69% (11/16),0/2,0/1,- (0/0),- (0/0)
2023 (1 matches),,55.6%,16.7%,-,-,30.0%,66.7%,83.3%,-,-
2022 (1 matches),,66.7%,25.0%,-,-,57.1%,25.0%,0.0%,-,-
2020 (4 matches),,65.8%,41.9%,50.0%,66.7%,60.0%,12.5%,0.0%,68.4%,25.0%
2019 (32 matches),,65.2%,44.7%,56.4%,68.0%,59.9%,39.4%,44.4%,54.9%,35.3%
2018 (56 matches),,67.2%,38.9%,61.3%,63.6%,65.4%,43.9%,52.3%,70.8%,35.8%
Career (295 matches),,66.2%,41.1%,57.3%,57.5%,61.7%,40.5%,41.7%,66.8%,36.3%
