Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,7,0,7,0.0%,1-15,6.3%,54-98,35.5%,0-1,0.0%,7,64.0%,7.9%,5.5%,4.8%,57.9%,62.3%,44.8%,54.9%,26.8%,41.7%,0.60,R32 (3x)
2022,5,2,3,40.0%,4-7,36.4%,49-61,44.5%,1-1,50.0%,5,70.4%,18.5%,9.8%,4.6%,53.9%,73.4%,40.0%,58.0%,34.4%,46.6%,0.82,R32 (2x)
2020,19,10,9,52.6%,25-23,52.1%,247-234,51.4%,3-7,30.0%,19,81.1%,22.2%,7.0%,3.3%,61.1%,73.0%,49.9%,64.0%,37.2%,50.6%,1.03,W (New York)
2019,38,17,21,44.7%,45-49,47.9%,455-464,49.5%,2-10,16.7%,38,80.6%,18.5%,7.3%,2.6%,62.5%,71.8%,52.2%,64.4%,34.6%,49.7%,0.97,SF (Eastbourne)
2018,60,38,22,63.3%,93-63,59.6%,814-726,52.9%,14-12,53.8%,58,84.5%,21.7%,8.5%,3.0%,59.8%,75.1%,53.8%,66.5%,36.7%,51.5%,1.10,W (Antwerp)
2017,60,30,30,50.0%,85-73,53.8%,815-751,52.0%,13-15,46.4%,60,82.7%,21.3%,7.0%,3.7%,58.1%,73.8%,53.2%,65.2%,36.4%,50.8%,1.04,SF (3x)
2016,42,22,20,52.4%,57-49,53.8%,534-526,50.4%,14-4,77.8%,41,78.5%,20.6%,7.3%,3.5%,59.1%,72.2%,51.2%,63.6%,36.2%,50.0%,1.00,SF (Antwerp)
2015,7,1,6,14.3%,5-15,25.0%,76-107,41.5%,0-3,0.0%,5,69.4%,15.5%,5.2%,2.8%,58.3%,63.3%,49.0%,57.3%,34.3%,46.4%,0.80,
2014,4,0,4,0.0%,1-9,10.0%,38-63,37.6%,1-2,33.3%,4,68.0%,6.3%,7.3%,3.5%,57.3%,67.9%,47.3%,59.1%,29.5%,45.1%,0.72,R32 (2x)
2013,5,1,4,20.0%,2-9,18.2%,50-66,43.1%,0-3,0.0%,5,82.1%,7.0%,5.7%,2.7%,66.9%,71.7%,45.9%,63.1%,30.1%,46.8%,0.82,R16 (Eastbourne)
Career,247,121,126,49.0%,318-312,50.5%,3132-3096,50.3%,48-58,45.3%,242,80.7%,19.9%,7.4%,3.3%,59.6%,72.7%,51.8%,64.3%,35.7%,50.1%,1.00,
