Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Figueira Da Foz R32,L vs Pigossi,1.09,0.78,57.1,2.0,-,37.5%,-,45.5%,37.8%,47.1%
2019 W60 Fukuoka R32,L vs Diyas,0.96,0.74,53.3,4.8,6.5%,67.4%,7.1%,54.8%,22.7%,37.5%
2019 Anning Q2,L vs Imanishi,0.90,0.69,47.6,2.1,4.5%,50.0%,0.0%,52.4%,30.0%,44.8%
2019 Anning Q1,W vs Tjandramulia,1.04,1.22,74.4,6.4,0.0%,59.5%,6.1%,57.6%,46.2%,51.4%
2019 W25 Canberra R16,L vs Hon,0.86,0.62,39.9,2.0,11.5%,46.2%,4.0%,40.0%,39.4%,43.8%
2019 W25 Canberra R32,W vs Ozaki,1.12,1.48,47.7,2.4,11.4%,51.4%,0.0%,73.3%,63.3%,36.0%
2019 W25 Canberra R32,L vs Rogowska,0.90,0.91,67.0,5.2,-,64.3%,-,51.9%,42.4%,41.8%
2019 W25 Mildura R16,L vs Perez,0.88,0.83,55.1,4.8,5.9%,62.7%,2.2%,46.7%,34.9%,50.0%
2019 W25 Mildura R32,W vs Bozicevic,0.84,2.92,41.8,2.2,-,76.2%,-,94.4%,44.8%,63.0%
2019 W60 Launceston R32,L vs Myers,0.88,0.82,66.7,3.4,2.1%,57.4%,2.2%,62.2%,41.3%,33.3%
2019 W60 Burnie R32,L vs Cabrera,0.84,0.60,41.0,3.2,0.0%,44.4%,0.0%,56.0%,37.0%,34.6%
2019 Hobart R32,L vs Cornet,0.97,0.55,44.0,2.3,0.0%,48.3%,0.0%,53.6%,18.5%,39.1%
2019 Hobart Q2,W vs Rogowska,0.91,1.52,58.7,2.3,21.4%,78.6%,38.5%,71.8%,42.9%,40.0%
2019 Hobart Q1,W vs Potapova,1.10,1.53,47.1,2.0,10.3%,55.2%,7.4%,74.1%,63.6%,34.5%
2018 Hobart Q1,L vs Niculescu,0.94,0.52,38.1,2.9,4.2%,41.7%,8.7%,39.1%,40.9%,25.0%
2017 Bendigo $60K R32,L vs Rodionova,0.95,0.55,35.8,2.2,3.6%,39.3%,3.7%,40.7%,33.3%,36.4%
2017 Canberra $60K SF,L vs Aiava,0.84,0.72,49.8,2.0,6.9%,72.4%,0.0%,63.0%,23.5%,32.3%
2017 Canberra $60K QF,W vs Mcphee,1.09,1.20,63.7,4.1,8.9%,64.4%,9.3%,60.5%,45.0%,37.5%
2017 Canberra $60K R16,W vs Rodionova,1.15,1.16,69.4,3.4,3.4%,55.9%,3.6%,48.2%,46.6%,50.0%
2017 Canberra $60K R32,W vs Ueda,1.25,2.41,28.6,2.0,23.8%,71.4%,5.0%,60.0%,76.2%,55.0%
2019 (14 matches),,0.95,0.93,54.9,2.8,6.8%,58.0%,6.6%,58.0%,40.1%,42.8%
2018 (1 matches),,0.94,0.52,38.1,2.9,4.2%,41.7%,8.7%,39.1%,40.9%,25.0%
2017 (18 matches),,0.96,0.88,48.2,2.4,5.1%,58.5%,3.7%,53.3%,41.7%,38.8%
2016 (18 matches),,0.97,0.95,60.2,2.4,4.5%,58.1%,5.0%,58.7%,38.5%,43.1%
2015 (15 matches),,1.00,0.92,52.8,2.5,5.8%,59.3%,3.6%,54.0%,41.5%,38.6%
Career (75 matches),,0.96,0.91,53.4,2.5,4.9%,57.7%,4.5%,55.9%,40.3%,40.9%
