Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Olivia Rogowska [AUS],2,5,28.6%,3,2,1,66.7%,2010,2019,1,1.68,29.6%,2.5%,70.4%,86.0%,50.0%,75.3%,41.5%,33.3%,71.4%
6,Abbie Myers [AUS],3,3,50.0%,6,2,4,33.3%,2013,2019,0,,,,,,,,,,
5,Risa Ozaki [JPN],3,2,60.0%,1,0,1,0.0%,2014,2019,0,,,,,,,,,,
5,Arina Rodionova [RUS],1,4,20.0%,1,1,0,100.0%,2014,2017,0,,,,,,,,,,
5,Tammi Patterson [AUS],1,4,20.0%,0,0,0,-,2010,2016,0,,,,,,,,,,
5,Remi Tezuka [JPN],1,4,20.0%,0,0,0,-,2008,2010,0,,,,,,,,,,
4,Lizette Cabrera [AUS],1,3,25.0%,1,0,1,0.0%,2015,2019,0,,,,,,,,,,
4,Mai Minokoshi [JPN],2,2,50.0%,0,0,0,-,2014,2017,0,,,,,,,,,,
4,Erika Sema [JPN],3,1,75.0%,2,1,1,50.0%,2010,2017,0,,,,,,,,,,
4,Varatchaya Wongteanchai [THA],3,1,75.0%,1,1,0,100.0%,2009,2015,0,,,,,,,,,,
3,Jaimee Fourlis [AUS],2,1,66.7%,0,0,0,-,2014,2020,0,,,,,,,,,,
3,Asia Muhammad [USA],1,2,33.3%,0,0,0,-,2015,2019,0,,,,,,,,,,
3,Hiroko Kuwata [JPN],2,1,66.7%,0,0,0,-,2014,2019,0,,,,,,,,,,
3,Destanee Aiava [AUS],0,3,0.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
3,Shuyue Ma [CHN],1,2,33.3%,1,1,0,100.0%,2018,2019,0,,,,,,,,,,
