Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,4,0,4,0.0%,1-8,11.1%,23-52,30.7%,0-0,-,2,-,-,0.7%,2.8%,65.5%,61.1%,30.0%,50.3%,37.7%,44.4%,0.76,R32 (Pattaya)
2013,26,7,19,26.9%,24-38,38.7%,250-304,45.1%,2-2,50.0%,19,-,-,2.7%,3.3%,62.3%,61.3%,44.8%,55.1%,44.5%,49.5%,0.99,QF (Madrid)
2012,49,23,26,46.9%,54-55,49.5%,507-502,50.2%,9-4,69.2%,47,-,-,2.4%,1.9%,63.9%,61.6%,46.2%,56.1%,43.2%,49.7%,0.98,QF (2x)
2011,57,35,22,61.4%,74-47,61.2%,605-505,54.5%,7-8,46.7%,44,-,-,1.1%,1.5%,66.3%,61.2%,48.4%,56.9%,49.1%,52.9%,1.14,W (2x)
2010,45,19,26,42.2%,45-54,45.5%,441-449,49.6%,0-4,0.0%,40,-,-,1.7%,2.6%,63.8%,58.7%,45.3%,53.9%,45.7%,49.7%,0.99,SF (2x)
2009,61,33,28,54.1%,72-67,51.8%,634-617,50.7%,6-2,75.0%,48,-,-,1.8%,2.5%,66.5%,62.0%,44.6%,56.2%,45.9%,50.9%,1.05,W (Fes)
2008,69,42,27,60.9%,92-65,58.6%,779-680,53.4%,8-9,47.1%,52,-,-,1.5%,1.4%,67.4%,60.6%,51.9%,57.8%,46.1%,51.8%,1.09,W (Strasbourg)
2007,50,26,24,52.0%,64-56,53.3%,591-559,51.4%,9-3,75.0%,43,-,-,1.6%,2.4%,62.5%,62.4%,47.9%,57.0%,43.7%,50.1%,1.02,W (Strasbourg)
2006,62,37,25,59.7%,80-61,56.7%,686-623,52.4%,4-3,57.1%,25,-,-,1.2%,2.5%,62.2%,55.3%,49.2%,53.0%,45.2%,49.1%,0.96,W (2x)
2005,53,29,24,54.7%,63-55,53.4%,562-530,51.5%,5-9,35.7%,5,-,-,3.1%,2.5%,63.7%,56.6%,36.4%,49.3%,49.2%,49.3%,0.97,W (2x)
2004,52,26,26,50.0%,61-57,51.7%,530-530,50.0%,2-4,33.3%,6,-,-,2.7%,1.0%,76.7%,57.4%,55.3%,56.9%,46.4%,51.6%,1.08,W (Palermo)
2003,25,13,12,52.0%,29-30,49.2%,282-281,50.1%,3-2,60.0%,0,,,,,,,,,,,,F (Bogota)
2002,12,9,3,75.0%,18-6,75.0%,128-83,60.7%,0-1,0.0%,0,,,,,,,,,,,,F (Hobart)
2001,36,16,20,44.4%,42-44,48.8%,400-393,50.4%,2-5,28.6%,0,,,,,,,,,,,,W (Palermo)
2000,7,2,5,28.6%,6-10,37.5%,64-78,45.1%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,608,317,291,52.1%,725-653,52.6%,6482-6186,51.2%,57-57,50.0%,331,-,-,1.7%,2.1%,64.9%,60.6%,47.3%,55.9%,45.5%,50.6%,1.03,
