Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,24,12,12,50.0%,28-29,49.1%,269-269,50.0%,2-3,40.0%,24,61.4%,39.7%,2.5%,8.5%,65.0%,62.3%,41.4%,55.0%,45.6%,50.1%,1.01
Clay,29,16,13,55.2%,37-28,56.9%,319-290,52.4%,4-2,66.7%,28,59.5%,44.9%,1.5%,9.5%,63.2%,62.2%,40.6%,54.2%,48.7%,51.5%,1.06
Semi-finals,4,0,4,0.0%,2-8,20.0%,34-55,38.2%,0-0,-,4,45.5%,31.1%,1.0%,11.1%,63.5%,56.8%,32.4%,47.9%,40.8%,44.5%,0.78
Quarter-finals,7,4,3,57.1%,9-9,50.0%,88-86,50.6%,1-1,50.0%,6,57.1%,44.4%,1.2%,10.0%,65.3%,60.4%,42.1%,54.1%,47.9%,50.9%,1.04
vs Righties,29,12,17,41.4%,31-35,47.0%,299-320,48.3%,3-2,60.0%,28,59.4%,36.7%,1.7%,9.3%,62.9%,62.8%,39.6%,54.2%,45.5%,49.8%,0.99
vs Lefties,3,2,1,66.7%,4-3,57.1%,37-34,52.1%,1-0,100.0%,3,63.9%,38.2%,5.1%,5.9%,66.9%,62.0%,44.9%,56.4%,44.8%,50.8%,1.03
