Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Bogota R32,W vs Parrizas Diaz,81.1%,58.3%,2.7%,2/0,2.52,0.0%,79.2%,64.3%,0.0%,2.55,0.0%,94.7%,44.4%,10.5%,2.45,0.0%
2024 Roland Garros Q2,W vs Salkova,83.0%,48.4%,7.1%,6/2,2.30,3.4%,88.9%,45.8%,4.9%,2.24,4.8%,91.3%,57.1%,17.4%,2.46,0.0%
2024 ITF Trnava Q1,L vs Ryser,61.4%,37.0%,18.2%,3/5,2.37,6.7%,63.0%,35.3%,14.8%,2.32,12.0%,71.4%,40.0%,28.6%,2.44,0.0%
2022 Roland Garros Q1,L vs Kulikova,66.7%,53.2%,15.1%,5/8,2.88,1.1%,67.2%,53.7%,13.1%,2.85,1.8%,80.8%,52.4%,23.1%,2.95,0.0%
Last 52 Weeks (1 matches),,81.1%,58.3%,2.7%,100.0%,2.52,0.0%,79.2%,64.3%,0.0%,2.55,0.0%,94.7%,44.4%,10.5%,2.45,0.0%
Career (4 matches),,74.9%,50.8%,9.9%,50.0%,2.55,2.6%,77.5%,51.2%,7.2%,2.50,4.1%,85.4%,50.0%,19.5%,2.63,0.0%
