Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,10,3,7,30.0%,11-14,44.0%,109-124,46.8%,2-1,66.7%,2,51.9%,30.8%,0.0%,2.6%,84.1%,54.9%,32.3%,51.3%,41.6%,46.8%,0.85,R16 (3x)
2022,36,18,18,50.0%,44-39,53.0%,387-359,51.9%,6-7,46.2%,2,60.9%,45.8%,0.0%,1.3%,82.1%,56.5%,44.4%,54.3%,48.0%,51.2%,1.05,SF (3x)
2021,35,17,18,48.6%,41-44,48.2%,384-399,49.0%,7-2,77.8%,0,,,,,,,,,,,,SF (2x)
2020,15,9,6,60.0%,20-15,57.1%,188-140,57.3%,0-4,0.0%,0,,,,,,,,,,,,W (W15 Cancun)
2019,24,6,18,25.0%,17-37,31.5%,220-274,44.5%,1-3,25.0%,1,60.0%,33.3%,0.0%,1.2%,77.6%,57.6%,47.4%,55.3%,43.2%,49.1%,0.97,R16 (6x)
2018,41,21,20,51.2%,49-47,51.0%,454-451,50.2%,7-6,53.8%,0,,,,,,,,,,,,SF (Getxo $25K)
2017,67,43,24,64.2%,93-57,62.0%,752-591,56.0%,9-4,69.2%,1,81.3%,11.8%,0.0%,1.9%,81.7%,63.5%,52.6%,61.5%,38.5%,48.5%,1.00,W (3x)
2016,45,24,21,53.3%,57-49,53.8%,493-462,51.6%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2015,48,28,20,58.3%,61-47,56.5%,531-464,53.4%,1-7,12.5%,0,,,,,,,,,,,,F (3x)
2014,40,23,17,57.5%,50-41,54.9%,430-391,52.4%,3-3,50.0%,0,,,,,,,,,,,,W (3x)
2013,43,23,20,53.5%,54-44,55.1%,456-402,53.1%,1-4,20.0%,0,,,,,,,,,,,,W (Benicarlo 10K)
2012,49,25,24,51.0%,55-54,50.5%,532-516,50.8%,8-8,50.0%,0,,,,,,,,,,,,SF (4x)
2011,51,28,23,54.9%,63-53,54.3%,543-496,52.3%,5-3,62.5%,0,,,,,,,,,,,,F (2x)
2010,33,25,8,75.8%,49-26,65.3%,372-295,55.8%,6-1,85.7%,0,,,,,,,,,,,,W (2x)
2009,12,9,3,75.0%,18-7,72.0%,134-92,59.3%,1-1,50.0%,0,,,,,,,,,,,,W (Quito 10K)
2008,4,0,4,0.0%,1-8,11.1%,37-58,38.9%,1-2,33.3%,0,,,,,,,,,,,,R32 (4x)
2007,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Caracas 10K)
2006,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Caracas 10K)
Career,555,302,253,54.4%,683-586,53.8%,6029-5538,52.1%,62-60,50.8%,6,61.7%,31.7%,0.0%,1.9%,82.1%,57.4%,42.7%,54.8%,42.9%,48.8%,0.95,
