Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Barletta CH R64,L vs Coria,4.9,4.7,5.0,43.5%,41.0%,58.3%,35.0%,65.8%,6.8%,-12.0,-5.8,-4.0,-3.8
2019 Bangkok CH R32,W vs Li,3.1,2.8,3.5,52.0%,45.7%,71.4%,40.0%,46.4%,15.0%,2.5,2.8,7.0,7.2
2016 Rotterdam R32,L vs Coric,3.7,3.7,3.7,51.5%,40.4%,44.4%,47.1%,55.3%,27.9%,-9.0,-6.2,-5.5,-5.6
2014 Miami R32,L vs Federer,2.8,3.2,2.0,44.0%,36.7%,20.0%,0.0%,56.0%,18.2%,-6.0,-12.8,-7.5,-22.1
2013 Rotterdam R16,L vs Federer,3.0,3.1,3.0,46.8%,47.6%,25.0%,33.3%,56.7%,13.5%,5.0,8.6,-6.0,-13.3
Career (5 matches),,3.6,3.5,3.6,48.4%,41.9%,49.3%,39.1%,57.0%,16.9%,-3.9,-3.6,-3.2,-4.2
