Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Barletta CH R64,L vs Coria,22,43,0.5,16.2%,31.6%,17,42,0.4,13.7%,33.9%,10.5%,2.4%,0.9,14.7%,16.9%
2019 Bangkok CH R32,W vs Li,39,37,1.1,21.5%,20.4%,29,34,0.9,18.0%,21.1%,9.3%,8.7%,0.8,12.2%,14.4%
2016 Rotterdam R32,L vs Coric,38,39,1.0,17.4%,17.9%,24,39,0.6,12.7%,20.6%,5.8%,4.8%,1.3,21.6%,16.1%
2016 Australian Open R128,L vs Cilic,34,46,0.7,13.4%,18.2%,22,42,0.5,10.1%,19.4%,4.6%,4.6%,1.8,19.4%,11.1%
2014 Miami Masters R32,L vs Federer,18,24,0.8,16.2%,21.6%,12,22,0.5,12.5%,22.9%,5.2%,3.1%,1.5,18.0%,11.7%
2013 Roland Garros R128,L vs Wawrinka,38,30,1.3,13.5%,10.7%,31,28,1.1,11.9%,10.8%,,,1.1,19.6%,17.8%
2013 Rotterdam R16,L vs Federer,15,13,1.2,13.5%,11.7%,12,13,0.9,11.9%,12.9%,10.9%,1.0%,1.4,13.5%,9.9%
2011 Roland Garros R128,L vs Djokovic,19,34,0.6,13.7%,24.5%,14,31,0.5,10.9%,24.0%,8.5%,2.3%,1.3,18.0%,13.7%
2011 Australian Open R128,L vs Monfils,57,71,0.8,17.7%,22.0%,43,66,0.7,15.0%,23.1%,,,1.7,17.1%,10.2%
Career (9 matches),,280,337,0.8,16.0%,19.2%,204,317,0.6,13.1%,20.3%,4.9%,2.8%,1.3,17.6%,13.6%
