Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,16.4%,7.3%,58.2%,68.8%,17.4%,47.3%,21.4%,36.1%,0.41,R32 (s Hertogenbosch)
2018,3,1,2,33.3%,3-5,37.5%,30-42,41.7%,1-0,100.0%,3,65.7%,16.7%,9.5%,2.6%,66.8%,67.1%,36.4%,56.9%,33.3%,45.7%,0.77,
2017,3,1,2,33.3%,5-7,41.7%,50-62,44.6%,0-0,-,3,75.0%,14.3%,11.5%,1.6%,64.3%,75.6%,31.5%,59.9%,33.2%,47.1%,0.83,
2016,18,5,13,27.8%,15-31,32.6%,204-254,44.5%,4-5,44.4%,18,74.9%,14.7%,9.1%,2.3%,59.7%,70.8%,47.8%,61.5%,34.3%,48.0%,0.89,R16 (3x)
2015,10,3,7,30.0%,12-19,38.7%,157-167,48.5%,3-5,37.5%,7,79.4%,17.7%,9.6%,2.1%,54.1%,74.9%,48.7%,62.8%,35.8%,49.2%,0.96,R16 (2x)
2014,15,7,8,46.7%,14-20,41.2%,157-179,46.7%,5-2,71.4%,12,80.8%,16.8%,12.5%,3.1%,57.7%,76.5%,47.7%,64.3%,34.2%,49.1%,0.96,QF (2x)
2013,20,10,10,50.0%,21-27,43.8%,236-262,47.4%,7-2,77.8%,17,74.9%,18.1%,7.7%,2.5%,60.6%,69.7%,47.0%,60.7%,34.6%,47.8%,0.88,SF (Bastad)
2012,6,3,3,50.0%,7-8,46.7%,70-71,49.6%,1-1,50.0%,2,55.6%,11.1%,7.9%,1.6%,55.1%,60.0%,42.1%,52.0%,29.2%,41.6%,0.61,
2011,14,3,11,21.4%,13-27,32.5%,156-225,40.9%,5-2,71.4%,13,69.0%,9.9%,7.5%,3.2%,55.7%,68.1%,47.7%,59.1%,28.9%,44.9%,0.71,R16 (Rotterdam)
2010,52,28,24,53.8%,69-64,51.9%,708-663,51.6%,12-20,37.5%,49,84.5%,19.1%,12.5%,2.0%,61.2%,75.0%,53.4%,66.6%,35.1%,50.6%,1.05,SF (2x)
2009,9,3,6,33.3%,9-16,36.0%,117-137,46.1%,2-5,28.6%,5,77.6%,18.0%,7.4%,1.8%,61.0%,69.9%,49.0%,61.7%,35.6%,48.7%,0.93,R16 (2x)
2008,6,4,2,66.7%,10-6,62.5%,88-73,54.7%,1-1,50.0%,2,81.8%,19.0%,10.5%,1.4%,55.2%,73.4%,56.3%,65.7%,34.4%,50.7%,1.00,R16 (Amersfoort)
2007,5,1,4,20.0%,5-9,35.7%,76-87,46.6%,4-3,57.1%,5,87.0%,6.3%,8.0%,1.2%,66.9%,71.9%,59.2%,67.7%,25.4%,47.6%,0.79,R16 (Amersfoort)
2006,2,1,1,50.0%,3-2,60.0%,23-22,51.1%,0-0,-,2,76.9%,7.1%,4.7%,4.0%,56.0%,72.6%,50.0%,62.7%,37.5%,50.7%,1.00,R16 (Amersfoort)
Career,164,70,94,42.7%,186-243,43.4%,2075-2256,47.9%,45-46,49.5%,139,78.7%,16.2%,10.1%,2.3%,59.9%,72.5%,49.3%,63.2%,33.8%,48.6%,0.92,
