Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Australian Open R128,L vs Cilic,110.2,121.8,6.7,,,136,100,92.8,6.9,,,111,80
2013 Roland Garros R128,L vs Wawrinka,109.5,,,,,133,,,,,,,74
2011 Roland Garros R128,L vs Djokovic,110.3,118.2,9.4,,,130,88,88.5,5.1,,,101,80
2011 Australian Open R128,L vs Monfils,108.7,118.9,7.6,,,133,95,91.6,7.6,,,108,77
Career (4 matches),,109.5,119.7,7.6,,,136,88,91.7,7.0,,,111,74
