Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Ostrava CH R32,L vs Satral,0.92,0.84,67.2,9.2,4.4%,54.4%,9.7%,74.2%,33.3%,32.7%
2019 Barletta CH R64,L vs Coria,1.01,0.78,57.7,5.1,13.6%,59.1%,5.1%,53.8%,40.4%,25.0%
2019 Sophia Antipolis CH R64,L vs Hemery,0.86,0.83,63.9,3.3,5.0%,62.5%,0.0%,52.8%,43.9%,36.8%
2019 Marbella CH R64,L vs Cachin,0.80,0.79,64.4,2.3,9.8%,46.3%,2.6%,68.4%,45.8%,38.6%
2019 Bangkok CH R16,L vs Soeda,1.14,0.69,53.4,4.6,2.1%,53.2%,8.5%,66.0%,21.4%,27.8%
2019 Bangkok CH R32,W vs Nedovyesov,1.07,1.18,66.0,10.2,15.4%,69.2%,10.9%,56.5%,42.3%,38.3%
2019 Bangkok CH R64,W vs Echargui,0.98,1.44,50.7,2.1,2.6%,66.7%,5.9%,76.5%,40.5%,43.9%
2019 Bangkok CH R16,L vs Laaksonen,0.97,0.26,38.3,2.1,2.5%,42.5%,7.9%,68.4%,13.6%,10.5%
2019 Bangkok CH R32,W vs Li,1.08,1.24,67.3,2.5,8.5%,59.6%,15.0%,75.0%,38.8%,37.8%
2019 Quimper CH R32,L vs Bachinger,1.09,0.74,80.2,8.2,16.2%,67.6%,9.7%,55.6%,25.0%,27.1%
2019 Quimper CH R64,W vs Karatsev,0.96,1.48,53.9,5.9,20.0%,77.5%,8.6%,68.6%,38.0%,44.4%
2019 Rennes CH R64,L vs Rodionov,0.88,0.76,64.6,2.4,13.0%,65.2%,21.4%,66.7%,28.9%,30.0%
2019 Koblenz CH R16,L vs Kotov,0.93,0.77,60.8,2.3,8.3%,61.1%,0.0%,45.7%,47.2%,29.4%
2019 Koblenz CH R32,W vs Hassan,1.06,1.81,47.3,2.2,7.1%,78.6%,0.0%,68.0%,38.5%,52.0%
2019 Columbus CH R32,L vs Miedler,0.95,0.60,51.3,2.1,11.4%,48.6%,6.1%,63.6%,27.6%,28.0%
2019 Orlando CH R32,L vs Blanch,0.99,0.81,66.3,5.6,13.7%,70.6%,4.3%,54.3%,22.2%,40.0%
2018 Fairfield CH R32,W vs Laaksonen,1.08,1.16,60.7,4.4,2.6%,48.7%,5.9%,67.6%,42.0%,50.0%
2018 Monterrey CH R32,L vs Karlovic,0.97,0.60,61.0,2.8,7.1%,69.0%,8.1%,64.9%,13.9%,27.3%
2018 Davis Cup RR,L vs Raonic,0.95,0.66,33.3,2.4,0.0%,45.9%,0.0%,45.7%,38.6%,35.9%
2018 Scheveningen CH F,W vs Maden,1.10,1.65,45.8,2.3,10.3%,69.0%,7.4%,63.0%,50.0%,51.9%
2019 (16 matches),,0.99,0.91,61.4,3.2,9.9%,61.4%,7.8%,63.2%,34.8%,34.6%
2018 (11 matches),,1.08,1.04,57.1,2.9,7.3%,61.7%,5.9%,60.9%,35.5%,39.0%
2017 (5 matches),,0.98,0.90,48.8,2.6,11.6%,63.6%,4.9%,61.7%,34.3%,34.3%
2016 (22 matches),,0.95,0.78,52.9,2.7,9.5%,59.2%,8.7%,60.3%,31.3%,34.5%
2015 (17 matches),,1.01,1.08,56.0,3.5,10.4%,67.2%,6.0%,64.1%,35.9%,37.1%
Career (129 matches),,1.01,0.95,53.7,2.8,8.6%,63.7%,6.6%,62.0%,34.8%,35.0%
