Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,305,169,136,55.4%,391-321,54.9%,3445-3225,51.6%,48-37,56.5%,255,67.3%,34.0%,5.2%,6.5%,56.2%,66.1%,45.1%,56.9%,43.6%,50.3%,1.01
Clay,184,99,85,53.8%,227-197,53.5%,2036-1887,51.9%,16-22,42.1%,134,65.2%,32.0%,3.7%,6.7%,58.0%,65.5%,44.9%,56.8%,45.5%,51.1%,1.05
Grass,40,16,24,40.0%,37-52,41.6%,409-463,46.9%,5-5,50.0%,36,66.7%,21.1%,7.1%,6.3%,58.3%,68.9%,43.0%,58.1%,39.1%,48.4%,0.93
Carpet,6,4,2,66.7%,9-6,60.0%,71-65,52.2%,1-0,100.0%,6,-,-,5.5%,4.3%,59.4%,65.2%,46.1%,57.4%,45.4%,51.7%,1.07
Grand Slams,130,70,60,53.8%,167-146,53.4%,1521-1448,51.2%,20-15,57.1%,120,69.0%,31.6%,4.6%,5.8%,58.1%,66.4%,46.2%,58.0%,42.8%,50.3%,1.02
Premiers,151,84,67,55.6%,188-158,54.3%,1665-1580,51.3%,17-21,44.7%,147,65.2%,32.7%,5.1%,6.6%,56.5%,66.2%,44.1%,56.6%,44.5%,50.5%,1.02
Internationals,163,89,74,54.6%,203-173,54.0%,1817-1684,51.9%,17-17,50.0%,113,67.5%,34.6%,5.2%,7.1%,56.2%,66.0%,46.1%,57.3%,45.2%,51.3%,1.06
Finals,10,4,6,40.0%,12-13,48.0%,110-120,47.8%,1-1,50.0%,9,68.2%,8.7%,5.3%,5.3%,60.1%,64.4%,44.5%,56.4%,41.0%,48.9%,0.94
Semi-finals,20,10,10,50.0%,21-22,48.8%,195-207,48.5%,2-2,50.0%,16,79.3%,32.1%,4.8%,5.9%,58.4%,66.8%,44.2%,57.4%,43.1%,50.3%,1.01
Quarter-finals,44,19,25,43.2%,50-58,46.3%,512-537,48.8%,8-7,53.3%,39,74.1%,27.4%,5.1%,7.1%,57.7%,63.4%,43.5%,55.0%,42.8%,49.1%,0.95
vs Righties,470,251,219,53.4%,579-509,53.2%,5200-4969,51.1%,65-55,54.2%,381,66.1%,32.9%,4.9%,6.4%,57.0%,65.8%,44.7%,56.7%,44.1%,50.4%,1.02
vs Lefties,55,28,27,50.9%,66-64,50.8%,633-616,50.7%,5-9,35.7%,49,71.9%,28.5%,4.8%,6.9%,56.5%,68.4%,46.1%,58.7%,42.1%,50.5%,1.02
vs Top 10,60,15,45,25.0%,47-96,32.9%,607-766,44.2%,8-11,42.1%,58,64.3%,26.8%,4.7%,6.6%,56.9%,64.4%,40.8%,54.2%,40.4%,47.5%,0.88
