Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 US Open R128,W vs Strycova,4.1,3.9,4.2,58.9%,51.6%,41.2%,54.5%,49.2%,5.8%,3.0,2.7,5.0,4.7
2023 Roland Garros R128,L vs Keys,3.7,4.0,3.4,38.5%,62.1%,45.0%,37.5%,51.1%,13.0%,0.0,0.0,5.0,5.3
2023 Miami R128,L vs Giorgi,3.0,2.8,3.2,54.7%,38.8%,33.3%,50.0%,46.3%,12.6%,-4.5,-3.1,0.0,0.0
2022 Guadalajara R64,L vs Samsonova,2.5,2.8,2.2,46.1%,21.1%,57.1%,0.0%,47.3%,8.2%,3.0,7.3,-3.0,-6.8
2022 US Open R64,L vs Sabalenka,3.0,2.9,3.0,52.6%,61.2%,15.4%,25.0%,56.4%,6.9%,7.5,6.1,3.5,3.8
2022 Washington F,L vs Samsonova,2.8,3.1,2.6,48.0%,35.7%,54.5%,0.0%,47.1%,9.9%,3.5,5.8,-2.0,-2.8
2022 Australian Open QF,L vs Swiatek,3.9,4.1,3.6,56.7%,50.0%,30.4%,14.3%,52.5%,7.1%,1.0,0.5,1.0,0.6
2022 Australian Open R16,W vs Sabalenka,3.1,3.5,2.7,55.0%,40.0%,47.4%,62.5%,58.6%,14.6%,21.5,15.9,-3.0,-3.4
2021 US Open R64,L vs Fernandez,3.6,4.1,3.1,46.0%,42.4%,68.8%,27.3%,47.5%,8.1%,4.0,3.6,2.5,2.0
2021 Gippsland Trophy F,L vs Mertens,4.1,4.2,4.0,39.3%,50.0%,31.3%,50.0%,39.9%,6.1%,6.0,10.2,-5.0,-5.6
2021 Gippsland Trophy R32,W vs Sabalenka,3.3,3.5,3.0,53.5%,55.3%,50.0%,25.0%,56.8%,17.4%,1.0,1.0,7.5,10.6
2019 Moscow R16,L vs Bertens,4.4,4.6,4.2,46.8%,55.8%,48.1%,26.1%,56.3%,17.9%,6.5,3.4,-4.5,-3.3
2019 US Open R64,L vs Vekic,4.0,3.9,4.1,46.3%,52.5%,50.0%,30.0%,66.1%,12.2%,11.0,7.2,-5.0,-6.9
2019 Roland Garros R32,W vs Kudermetova,3.6,4.0,3.4,56.0%,57.9%,53.3%,57.1%,54.3%,15.3%,13.5,10.8,10.5,10.8
2019 Australian Open R128,L vs Halep,4.0,3.9,4.2,43.7%,55.1%,40.7%,50.0%,48.3%,7.1%,8.0,5.3,-2.0,-1.3
2018 US Open R32,W vs Peterson,5.3,5.5,5.2,55.4%,60.5%,41.2%,50.0%,57.5%,7.9%,5.0,2.3,4.0,2.7
2018 US Open R128,W vs Halep,4.4,4.1,4.6,52.9%,61.3%,58.8%,50.0%,51.2%,6.9%,15.0,14.9,4.0,4.3
2018 Cincinnati R32,L vs Barty,3.8,3.7,4.0,45.6%,56.8%,12.5%,45.5%,50.5%,12.4%,14.0,13.6,-0.5,-0.6
2018 Brisbane QF,L vs Pliskova,3.1,3.3,2.9,44.1%,43.9%,53.3%,50.0%,57.8%,15.3%,15.0,11.8,6.0,7.3
2017 US Open QF,L vs Keys,3.3,3.5,3.0,44.3%,40.5%,50.0%,0.0%,51.0%,8.2%,-4.5,-6.1,-5.0,-7.6
Career (28 matches),,3.7,3.8,3.7,49.6%,49.0%,46.0%,45.7%,52.5%,10.5%,6.4,5.2,0.4,0.3
