Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Virginie Razzano [FRA],6,5,54.5%,4,1,3,25.0%,2006,2018,8,1.06,5.0%,7.0%,52.1%,66.8%,44.4%,56.1%,46.5%,52.5%,50.8%
9,Carla Suarez Navarro [ESP],5,4,55.6%,1,1,0,100.0%,2009,2018,8,0.99,4.1%,6.1%,58.3%,62.7%,38.7%,52.7%,46.7%,45.6%,58.6%
9,Flavia Pennetta [ITA],5,4,55.6%,3,2,1,66.7%,2007,2014,8,0.97,3.0%,6.3%,57.5%,61.7%,46.5%,55.2%,43.2%,50.0%,40.3%
8,Sorana Cirstea [ROU],4,4,50.0%,3,2,1,66.7%,2006,2023,6,1.06,4.1%,9.1%,54.5%,67.7%,42.4%,56.2%,46.4%,66.7%,48.5%
8,Francesca Schiavone [ITA],4,4,50.0%,2,1,1,50.0%,2005,2017,6,1.03,4.2%,6.8%,62.6%,64.9%,40.6%,55.8%,45.4%,56.7%,58.7%
8,Shahar Peer [ISR],5,3,62.5%,1,1,0,100.0%,2006,2015,4,1.25,8.7%,8.7%,55.0%,73.8%,47.6%,62.0%,47.6%,55.0%,54.5%
8,Lucie Safarova [CZE],2,6,25.0%,4,1,3,25.0%,2008,2013,7,0.85,7.4%,7.2%,50.6%,69.6%,41.7%,55.8%,37.5%,58.5%,36.0%
8,Lourdes Dominguez Lino [ESP],5,3,62.5%,3,0,3,0.0%,2003,2010,0,,,,,,,,,,
7,Julia Goerges [GER],4,3,57.1%,3,2,1,66.7%,2008,2019,6,1.00,2.7%,5.3%,61.0%,63.0%,43.5%,55.4%,44.8%,52.4%,48.5%
7,Yanina Wickmayer [BEL],4,3,57.1%,1,1,0,100.0%,2008,2017,5,1.04,6.8%,4.4%,63.1%,68.1%,41.4%,58.3%,43.5%,59.2%,35.9%
7,Caroline Wozniacki [DEN],2,5,28.6%,2,0,2,0.0%,2008,2015,7,0.88,4.1%,5.8%,57.5%,61.2%,42.0%,53.1%,41.2%,49.3%,39.1%
7,Jelena Jankovic [SRB],4,3,57.1%,1,1,0,100.0%,2009,2014,7,1.05,5.9%,7.9%,57.7%,68.2%,42.6%,57.4%,44.6%,57.1%,51.8%
6,Tsvetana Pironkova [BUL],4,2,66.7%,2,2,0,100.0%,2003,2012,2,1.28,3.1%,14.1%,53.9%,79.7%,42.4%,62.5%,48.1%,78.6%,47.4%
6,Karin Knapp [ITA],4,2,66.7%,1,1,0,100.0%,2007,2011,1,1.95,0.0%,13.2%,52.6%,85.0%,44.4%,65.8%,66.7%,50.0%,54.5%
6,Sofia Arvidsson [SWE],6,0,100.0%,1,1,0,100.0%,2000,2011,3,1.27,5.5%,5.1%,59.9%,70.8%,42.5%,59.4%,51.5%,58.3%,72.7%
