Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 US Open R128,W vs Strycova,73.7%,44.6%,0.0%,0/0,2.38,12.2%,82.5%,42.4%,0.0%,2.03,23.8%,79.3%,47.8%,0.0%,2.79,0.0%
2023 Roland Garros R128,L vs Keys,66.2%,49.0%,10.8%,7/1,2.54,3.8%,53.2%,44.0%,10.6%,2.50,6.1%,88.9%,54.2%,11.1%,2.62,0.0%
2023 Miami R128,L vs Giorgi,59.7%,45.8%,2.2%,0/3,2.14,4.1%,63.6%,40.8%,2.6%,1.99,7.9%,70.8%,52.9%,2.1%,2.30,0.0%
2022 Guadalajara R64,L vs Samsonova,51.0%,34.6%,15.7%,5/3,2.77,2.5%,47.8%,18.2%,13.0%,2.62,4.8%,71.4%,46.7%,23.8%,2.93,0.0%
2022 US Open R64,L vs Sabalenka,65.8%,53.3%,1.8%,2/0,2.31,19.6%,68.1%,55.1%,2.8%,2.22,30.3%,83.9%,50.0%,0.0%,2.48,0.0%
2022 Washington F,L vs Samsonova,58.1%,37.2%,1.4%,0/1,2.42,5.0%,46.5%,40.0%,2.3%,2.34,8.0%,79.3%,34.8%,0.0%,2.55,0.0%
2022 Australian Open QF,L vs Swiatek,65.5%,50.0%,4.4%,2/3,2.29,9.5%,70.8%,45.1%,4.2%,2.09,16.7%,79.3%,60.9%,6.9%,2.56,0.0%
2022 Australian Open R16,W vs Sabalenka,59.8%,40.6%,1.9%,1/1,2.62,9.9%,64.7%,45.5%,1.5%,2.55,20.0%,83.3%,30.0%,4.2%,2.69,0.0%
2021 US Open R64,L vs Fernandez,69.5%,42.1%,3.7%,0/3,2.01,10.3%,66.7%,30.6%,1.9%,1.86,20.6%,84.0%,61.9%,8.0%,2.16,0.0%
2021 Gippsland Trophy F,L vs Mertens,58.8%,40.0%,3.9%,2/0,2.30,12.9%,50.0%,21.4%,0.0%,2.11,23.5%,80.0%,56.3%,10.0%,2.54,0.0%
2021 Gippsland Trophy R32,W vs Sabalenka,72.6%,60.0%,9.7%,3/3,2.77,11.6%,73.5%,64.0%,11.8%,3.01,25.8%,83.3%,55.0%,8.3%,2.57,0.0%
2019 Moscow R16,L vs Bertens,70.8%,46.7%,4.7%,3/2,2.46,17.1%,72.9%,34.9%,3.4%,2.38,31.4%,82.1%,62.5%,7.7%,2.54,2.9%
2019 US Open R64,L vs Vekic,71.4%,48.0%,0.0%,0/0,1.65,8.6%,57.1%,50.0%,0.0%,1.20,13.2%,90.9%,46.7%,0.0%,3.13,0.0%
2019 Roland Garros R32,W vs Kudermetova,72.4%,64.8%,1.0%,0/1,2.61,8.2%,69.1%,60.5%,1.8%,2.71,13.3%,86.8%,69.7%,0.0%,2.45,0.0%
2019 Australian Open R128,L vs Halep,69.0%,43.1%,2.4%,1/1,2.36,3.8%,66.1%,39.0%,1.6%,2.25,6.0%,77.3%,52.9%,4.5%,2.56,0.0%
2018 US Open R32,W vs Peterson,81.9%,54.5%,2.1%,1/1,2.55,7.1%,82.8%,54.7%,0.0%,2.73,8.9%,88.9%,54.2%,7.4%,1.79,0.0%
2018 US Open R128,W vs Halep,84.7%,60.0%,0.0%,0/0,2.23,11.4%,82.1%,50.0%,0.0%,2.29,16.7%,90.0%,77.8%,0.0%,2.10,0.0%
2018 Cincinnati R32,L vs Barty,67.2%,58.5%,4.9%,1/2,2.38,50.0%,62.9%,45.5%,0.0%,2.24,35.5%,79.2%,73.7%,12.5%,2.63,73.7%
2018 Brisbane QF,L vs Pliskova,48.9%,55.6%,9.8%,4/5,2.73,8.2%,44.8%,57.7%,3.4%,2.54,15.4%,67.9%,52.6%,25.0%,2.95,0.0%
2017 US Open QF,L vs Keys,52.8%,50.0%,1.9%,1/0,2.44,6.5%,43.6%,47.1%,2.6%,2.33,9.1%,78.6%,54.5%,0.0%,2.71,0.0%
Career (28 matches),,66.6%,49.9%,4.3%,52.6%,2.41,8.9%,66.6%,46.3%,2.9%,2.33,13.3%,80.1%,55.7%,7.9%,2.52,2.6%
