Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),251,217,389,1380,432,1265,314,1377,248,1356,,,,
2025,247,221,379,1379,411,1270,322,1371,249,1356,,,,
2024,312,161,323,1421,,,284,1405,,,440,121,,
2023,364,134,397,1282,388,1244,369,1266,,,,,,
2022,331,150,,,,,,,,,,,,
2021,1002,12,,,,,,,,,,,,
2020,836,19,,,,,,,,,699,50,,
2019,926,12,,,,,,,,,926,28,,
