Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,28.6%,0.0%,2.9%,2.9%,76.5%,38.5%,37.5%,38.2%,28.3%,32.5%,0.46,R32 (Cluj-Napoca)
2024,2,0,2,0.0%,1-4,20.0%,19-25,43.2%,0-0,-,2,63.6%,22.7%,4.4%,6.9%,62.3%,65.7%,36.7%,54.7%,37.5%,46.8%,0.83,R32 (Hong Kong)
2022,52,39,13,75.0%,83-28,74.8%,595-394,60.2%,1-3,25.0%,48,73.7%,47.1%,4.5%,5.4%,62.0%,68.8%,48.0%,60.9%,49.3%,54.9%,1.26,W (2x)
2021,37,24,13,64.9%,51-24,68.0%,395-283,58.3%,4-0,100.0%,34,70.8%,45.2%,3.7%,3.8%,65.2%,65.3%,47.2%,59.0%,47.6%,53.3%,1.16,F (Cluj-Napoca 2)
2020,26,23,3,88.5%,44-12,78.6%,308-203,60.3%,5-1,83.3%,26,69.6%,51.8%,3.2%,4.5%,68.7%,65.1%,43.9%,58.5%,50.3%,54.3%,1.21,W (3x)
2019,60,43,17,71.7%,94-46,67.1%,748-563,57.1%,8-5,61.5%,59,70.2%,44.7%,2.4%,3.8%,68.9%,63.7%,47.5%,58.7%,47.7%,53.0%,1.16,W (Wimbledon)
2018,58,46,12,79.3%,96-37,72.2%,716-491,59.3%,4-4,50.0%,57,70.5%,49.0%,2.9%,3.9%,65.7%,64.7%,48.3%,59.1%,49.7%,54.2%,1.22,W (3x)
2017,65,47,18,72.3%,101-46,68.7%,766-580,56.9%,9-5,64.3%,64,70.1%,43.4%,2.4%,3.4%,67.6%,64.4%,48.0%,59.1%,47.0%,52.9%,1.15,W (Madrid)
2016,63,45,18,71.4%,94-47,66.7%,723-542,57.2%,4-8,33.3%,62,69.3%,46.8%,3.0%,3.3%,65.9%,62.7%,49.7%,58.3%,48.5%,53.3%,1.16,W (3x)
2015,66,49,17,74.2%,104-46,69.3%,796-585,57.6%,3-6,33.3%,48,68.7%,47.0%,3.2%,5.1%,67.0%,64.0%,51.4%,59.8%,46.4%,53.0%,1.16,W (3x)
2014,69,49,20,71.0%,106-45,70.2%,809-551,59.5%,5-8,38.5%,53,-,-,3.8%,5.0%,60.6%,66.1%,49.4%,59.5%,47.9%,53.6%,1.18,W (2x)
2013,67,50,17,74.6%,103-49,67.8%,775-546,58.7%,5-8,38.5%,57,-,-,3.1%,4.7%,67.3%,62.2%,47.8%,57.5%,49.6%,53.5%,1.17,W (6x)
2012,50,26,24,52.0%,52-53,49.5%,470-491,48.9%,4-5,44.4%,43,-,-,1.8%,5.1%,66.4%,56.8%,44.1%,52.6%,44.5%,48.6%,0.94,F (Brussels)
2011,38,16,22,42.1%,37-49,43.0%,367-417,46.8%,4-5,44.4%,35,-,-,2.3%,6.1%,62.1%,60.4%,44.4%,54.4%,43.7%,49.1%,0.96,F (Fes)
2010,19,10,9,52.6%,24-18,57.1%,219-197,52.6%,3-3,50.0%,14,-,-,2.8%,4.8%,62.3%,57.0%,49.2%,54.1%,46.3%,50.2%,1.01,F (Fes)
Career,673,467,206,69.4%,990-506,66.2%,7708-5880,56.7%,59-61,49.2%,603,70.2%,46.4%,3.0%,4.4%,65.6%,63.5%,47.8%,58.1%,47.7%,52.8%,1.14,
