Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Hong Kong R32,L vs Yuan,16,18,0.9,13.9%,15.7%,14,17,0.8,12.5%,15.2%,7.1%,5.4%,1.2,19.1%,16.5%
2024 Miami R128,L vs Badosa,18,32,0.6,10.1%,17.9%,13,22,0.6,8.5%,14.4%,4.6%,3.9%,1.1,22.3%,21.2%
2022 US Open R128,L vs Snigur,13,30,0.4,8.9%,20.5%,10,27,0.4,7.3%,19.7%,3.6%,3.6%,0.4,7.5%,18.5%
2022 Cincinnati R64,W vs Potapova,17,37,0.5,8.8%,19.2%,16,33,0.5,9.1%,18.8%,4.0%,5.1%,0.6,14.5%,25.9%
2022 Toronto F,W vs Haddad Maia,16,36,0.4,9.5%,21.4%,14,27,0.5,9.1%,17.5%,4.5%,4.5%,0.4,10.7%,26.8%
2022 Toronto SF,W vs Pegula,11,37,0.3,5.9%,19.8%,10,27,0.4,5.8%,15.8%,2.3%,3.5%,0.5,10.7%,23.0%
2022 Toronto QF,W vs Gauff,22,20,1.1,13.7%,12.4%,19,12,1.6,13.4%,8.5%,6.3%,6.3%,0.6,13.7%,24.8%
2022 Toronto R16,W vs Teichmann,13,21,0.6,10.5%,16.9%,11,17,0.6,9.6%,14.8%,4.3%,5.2%,0.2,6.5%,27.4%
2022 Toronto R32,W vs Zhang,11,15,0.7,9.8%,13.4%,7,12,0.6,7.1%,12.1%,4.0%,3.0%,0.5,13.4%,29.5%
2022 Toronto R64,W vs Vekic,16,8,2.0,17.8%,8.9%,12,4,3.0,15.4%,5.1%,7.7%,7.7%,0.2,6.7%,31.1%
2022 Washington R32,W vs Bucsa,20,24,0.8,17.2%,20.7%,16,18,0.9,15.1%,17.0%,6.6%,6.6%,0.3,6.0%,24.1%
2022 Wimbledon SF,L vs Rybakina,16,15,1.1,13.9%,13.0%,16,6,2.7,15.8%,5.9%,10.9%,5.0%,1.4,19.1%,13.9%
2022 Wimbledon QF,W vs Anisimova,11,6,1.8,10.7%,5.8%,8,5,1.6,8.2%,5.1%,3.1%,3.1%,0.5,12.6%,27.2%
2022 Wimbledon R16,W vs Badosa,17,9,1.9,18.3%,9.7%,14,7,2.0,16.1%,8.0%,8.0%,8.0%,0.3,7.5%,22.6%
2022 Wimbledon R32,W vs Frech,24,18,1.3,25.0%,18.8%,21,15,1.4,23.6%,16.9%,15.7%,7.9%,0.4,5.2%,13.5%
2022 Wimbledon R64,W vs Flipkens,20,17,1.2,15.2%,12.9%,19,13,1.5,15.2%,10.4%,7.2%,8.0%,1.1,18.2%,15.9%
2022 Wimbledon R128,W vs Muchova,16,9,1.8,16.8%,9.5%,16,9,1.8,17.8%,10.0%,6.7%,11.1%,0.5,11.6%,25.3%
2022 Bad Homburg QF,W vs Anisimova,20,8,2.5,23.3%,9.3%,11,4,2.8,15.9%,5.8%,7.2%,7.2%,0.4,10.5%,24.4%
2022 Bad Homburg R16,W vs Zidansek,19,13,1.5,19.2%,13.1%,15,12,1.3,16.5%,13.2%,9.9%,6.6%,0.4,8.1%,19.2%
2022 Bad Homburg R32,W vs Siniakova,25,21,1.2,12.7%,10.7%,20,13,1.5,11.4%,7.4%,9.7%,1.1%,0.8,14.7%,18.3%
Career (493 matches),,8941,11283,0.8,13.4%,16.9%,7939,9942,0.8,12.8%,16.1%,7.1%,4.6%,0.6,14.2%,24.1%
