Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
08-Aug-2022,Toronto,Hard,F,15,24,(15) Halep d. Beatriz Haddad Maia [BRA],6-3 2-6 6-3,1.08,2.4%,10.6%,63.5%,64.8%,48.4%,5/9,2:16
03-Jan-2022,Melbourne 1,Hard,F,20,31,(2) Halep d. (3) Veronika Kudermetova [RUS],6-2 6-3,1.41,3.2%,6.5%,66.1%,63.4%,57.1%,4/6,1:15
25-Oct-2021,Cluj-Napoca 2,Hard,F,18,14,(2) Anett Kontaveit [EST] d. (1) Halep,6-2 6-3,0.69,5.1%,6.8%,57.6%,44.1%,48.0%,6/11,1:10
14-Sep-2020,Rome,Clay,F,2,4,(1) Halep d. (2) Karolina Pliskova [CZE],6-0 2-1 RET,1.79,4.3%,13.0%,65.2%,73.3%,37.5%,3/4,0:32
10-Aug-2020,Prague,Clay,F,2,23,(1) Halep d. (3) Elise Mertens [BEL],6-2 7-5,1.33,1.4%,5.8%,60.9%,64.3%,48.1%,7/10,1:33
17-Feb-2020,Dubai,Hard,F,2,19,(1) Halep d. (SE) Elena Rybakina [KAZ],3-6 6-3 7-6(5),1.11,2.9%,4.9%,69.6%,71.8%,35.5%,3/7,2:27
01-Jul-2019,Wimbledon,Grass,F,7,10,(7) Halep d. (11) Serena Williams [USA],6-2 6-2,1.71,2.2%,0.0%,76.1%,82.9%,45.5%,1/1,0:56
06-May-2019,Madrid,Clay,F,3,7,(7) Kiki Bertens [NED] d. (3) Halep,6-4 6-4,0.86,0.0%,3.6%,87.3%,52.1%,42.9%,3/8,1:27
11-Feb-2019,Doha,Hard,F,3,21,Elise Mertens [BEL] d. (1) Halep,3-6 6-4 6-3,1.08,5.0%,5.0%,73.8%,64.4%,23.8%,3/10,2:13
13-Aug-2018,Cincinnati,Hard,F,1,17,Kiki Bertens [NED] d. (1) Halep,2-6 7-6(6) 6-2,0.91,2.1%,3.1%,79.2%,63.2%,45.0%,8/12,2:05
