Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Carla Suarez Navarro [ESP],7,6,53.8%,1,0,1,0.0%,2010,2017,11,1.11,2.0%,3.4%,73.5%,56.4%,43.2%,52.9%,52.3%,50.9%,55.9%
12,Angelique Kerber [GER],6,6,50.0%,2,0,2,0.0%,2009,2021,11,1.02,2.9%,3.0%,66.4%,55.8%,47.7%,53.1%,47.8%,45.3%,45.2%
12,Serena Williams [USA],2,10,16.7%,1,0,1,0.0%,2011,2021,11,0.74,1.6%,3.7%,66.6%,59.8%,42.6%,54.1%,34.2%,55.3%,43.4%
12,Karolina Pliskova [CZE],8,4,66.7%,2,2,0,100.0%,2015,2020,12,1.02,2.7%,5.1%,67.5%,62.2%,44.4%,56.4%,44.7%,48.8%,47.6%
11,Elina Svitolina [UKR],5,6,45.5%,1,1,0,100.0%,2013,2021,9,0.88,2.1%,3.3%,70.3%,58.5%,45.2%,54.5%,39.8%,52.6%,39.4%
11,Agnieszka Radwanska [POL],5,6,45.5%,2,0,2,0.0%,2011,2018,10,0.95,1.7%,4.3%,69.3%,57.4%,39.7%,52.0%,45.7%,49.4%,63.8%
10,Samantha Stosur [AUS],6,4,60.0%,2,1,1,50.0%,2010,2017,9,0.99,3.4%,4.5%,70.6%,64.9%,43.2%,58.5%,41.0%,54.7%,44.3%
9,Lesia Tsurenko [UKR],9,0,100.0%,0,0,0,-,2009,2022,8,1.36,3.2%,4.6%,62.9%,65.3%,51.9%,60.3%,54.0%,62.2%,70.0%
9,Caroline Garcia [FRA],7,2,77.8%,2,0,2,0.0%,2016,2022,9,1.23,3.1%,5.4%,66.3%,68.6%,53.7%,63.5%,44.9%,66.0%,41.7%
9,Sloane Stephens [USA],7,2,77.8%,2,2,0,100.0%,2012,2018,9,1.07,2.1%,5.5%,65.3%,59.9%,44.3%,54.5%,48.8%,51.5%,58.0%
9,Maria Sharapova [RUS],2,7,22.2%,1,1,0,100.0%,2012,2018,8,0.96,2.2%,4.6%,62.4%,58.0%,38.5%,50.7%,47.3%,46.0%,54.2%
9,Anastasija Sevastova [LAT],6,3,66.7%,3,1,2,33.3%,2009,2018,8,1.17,0.8%,5.0%,64.7%,58.5%,55.9%,57.6%,49.8%,50.9%,54.9%
8,Irina Camelia Begu [ROU],8,0,100.0%,1,1,0,100.0%,2007,2020,6,1.36,3.2%,4.6%,69.2%,67.1%,55.1%,63.4%,49.6%,69.2%,51.0%
8,Svetlana Kuznetsova [RUS],5,3,62.5%,2,0,2,0.0%,2011,2019,7,1.15,0.9%,4.7%,69.8%,62.6%,51.5%,59.2%,46.9%,56.4%,56.6%
8,Anastasia Pavlyuchenkova [RUS],8,0,100.0%,3,3,0,100.0%,2012,2018,6,1.20,2.1%,5.7%,62.7%,63.9%,46.0%,57.2%,51.5%,64.5%,52.8%
