Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Hong Kong R32,L vs Yuan,22% (2/9),50% (1/2),0/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/1
2024 Miami R128,L vs Badosa,38% (5/13),80% (4/5),1/3,46% (6/13),33% (2/6),2/3,0/0,1/2,0/0,0/1
2022 US Open R128,L vs Snigur,58% (7/12),71% (5/7),1/5,58% (7/12),29% (2/7),3/4,0/0,3/3,0/0,2/2
2022 Cincinnati R64,W vs Potapova,57% (8/14),88% (7/8),2/6,50% (7/14),14% (1/7),3/7,2/2,0/0,1/1,0/0
2022 Toronto F,W vs Haddad Maia,54% (7/13),71% (5/7),1/4,38% (5/13),20% (1/5),3/4,1/1,1/1,1/1,0/0
2022 Toronto SF,W vs Pegula,62% (8/13),63% (5/8),1/5,64% (9/14),44% (4/9),2/5,2/3,1/1,1/2,0/0
2022 Toronto QF,W vs Gauff,55% (6/11),100% (6/6),2/4,64% (7/11),29% (2/7),2/6,1/3,0/0,0/2,0/0
2022 Toronto R16,W vs Teichmann,60% (6/10),67% (4/6),0/1,30% (3/10),67% (2/3),3/4,2/2,1/1,1/1,0/0
2022 Toronto R32,W vs Zhang,78% (7/9),71% (5/7),1/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
2022 Toronto R64,W vs Vekic,100% (7/7),71% (5/7),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2022 Washington R32,W vs Bucsa,60% (6/10),83% (5/6),1/3,36% (4/11),25% (1/4),3/5,2/4,0/0,1/3,0/0
2022 Wimbledon SF,L vs Rybakina,11% (1/9),100% (1/1),0/3,78% (7/9),43% (3/7),0/1,0/0,1/2,0/0,0/1
2022 Wimbledon QF,W vs Anisimova,44% (4/9),100% (4/4),0/1,33% (3/9),67% (2/3),4/4,2/3,0/0,1/2,0/0
2022 Wimbledon R16,W vs Badosa,75% (6/8),83% (5/6),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2022 Wimbledon R32,W vs Frech,67% (6/9),100% (6/6),1/2,25% (2/8),0% (0/2),4/5,1/2,0/0,0/0,0/0
2022 Wimbledon R64,W vs Flipkens,64% (7/11),86% (6/7),1/4,45% (5/11),20% (1/5),4/6,2/2,2/2,1/1,0/0
2022 Wimbledon R128,W vs Muchova,56% (5/9),80% (4/5),0/0,0% (0/8),- (0/0),2/2,0/0,0/0,0/0,0/0
2022 Bad Homburg QF,W vs Anisimova,63% (5/8),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,0/0,0/0
2022 Bad Homburg R16,W vs Zidansek,86% (6/7),83% (5/6),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2022 Bad Homburg R32,W vs Siniakova,60% (9/15),78% (7/9),3/4,50% (7/14),29% (2/7),4/5,0/1,0/1,0/1,0/0
2024 (2 matches),,31.8%,71.4%,16.7%,50.0%,27.3%,75.0%,-,50.0%,-,0.0%
2022 (49 matches),,57.1%,83.3%,36.2%,38.3%,31.5%,72.5%,76.2%,69.2%,71.0%,71.4%
2021 (33 matches),,53.3%,83.7%,47.0%,42.0%,30.7%,78.1%,82.9%,58.6%,73.9%,54.5%
2020 (24 matches),,59.0%,85.0%,48.6%,43.0%,26.9%,70.1%,68.8%,75.0%,66.7%,60.0%
2019 (63 matches),,54.4%,83.1%,42.2%,41.3%,26.6%,70.8%,63.2%,52.7%,68.4%,52.9%
Career (593 matches),,55.3%,82.7%,42.7%,41.9%,26.4%,71.8%,75.0%,61.3%,75.9%,59.6%
