Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-07-28),862,29,,,,,,,,,366,204,,
2024,645,59,,,,,,,,,125,661
2023,576,79,377,1264,363,1239,369,1216,245,1280,,
2022,254,244,314,1343,318,1298,296,1302,236,1298,,
2021,506,92,,,,,,,,,,
2020,1325,3,,,,,,,,,,
2019,1079,9,,,,,,,,,,
2018,325,129,,,,,,,,,294,227
2017,611,39,,,,,,,,,467,102
2016,767,20,,,,,,,,,554,70
2015,990,9,,,,,,,,,749,34
2014,,,,,,,,,,,794,24
