Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 s Hertogenbosch R32,L vs Samsonova,79% (15/19),14% (2/14),1/1,0/0,67% (6/9),2/4,2/3,64% (7/11),27% (3/11)
2019 W25 Obidos R32,L vs Vismane,80% (4/5),71% (5/7),0/0,0/0,36% (4/11),1/3,1/2,67% (4/6),0% (0/5)
2019 W25 Obidos R32,L vs Anshba,32% (6/19),38% (3/8),1/2,0/0,50% (7/14),1/3,1/2,- (0/0),- (0/0)
2019 W25 Altenkirchen R32,L vs Zanevska,29% (4/14),42% (5/12),1/2,0/0,56% (9/16),2/4,1/2,- (0/0),- (0/0)
2019 Newport Beach R64,L vs Chang,65% (13/20),43% (3/7),1/4,0/0,57% (4/7),6/8,3/4,- (0/0),- (0/0)
2017 Jablonec nad Nisou $15K R32,L vs Vankova,53% (9/17),23% (3/13),1/2,0/0,70% (7/10),2/4,2/3,- (0/0),- (0/0)
2017 Milovice $15K R16,L vs Francati,100% (2/2),33% (1/3),0/0,0/0,58% (7/12),4/6,2/3,- (0/0),- (0/0)
2017 Milovice $15K R32,W vs Matteucci,71% (10/14),30% (3/10),2/4,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Zawada Near Opole $25K R32,W vs Kolodziejova,74% (14/19),31% (4/13),2/4,1/2,73% (8/11),0/1,0/0,- (0/0),- (0/0)
2017 Petange $15K QF,L vs Kempen,40% (8/20),71% (5/7),1/1,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2017 Petange $15K R32,W vs Meers,70% (7/10),83% (5/6),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Wirral $15K QF,L vs Murray,71% (5/7),40% (2/5),0/0,0/0,69% (11/16),9/11,0/1,- (0/0),- (0/0)
2017 Wirral $15K R16,W vs Pitak,77% (10/13),33% (2/6),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Dascalu,43% (6/14),54% (7/13),1/2,0/0,50% (8/16),1/3,1/2,- (0/0),- (0/0)
2017 Hechingen $60K R32,L vs Shinikova,50% (5/10),11% (1/9),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2017 Aschaffenburg $25K QF,L vs Zimmermann,29% (2/7),33% (2/6),0/0,0/0,50% (6/12),1/3,0/1,- (0/0),- (0/0)
2017 Aschaffenburg $25K R16,W vs Omae,88% (7/8),100% (5/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Aschaffenburg $25K R32,W vs Geukens,58% (7/12),63% (5/8),2/3,1/2,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2017 Versmold $60K R32,L vs Kamenskaya,100% (5/5),25% (2/8),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2017 Stuttgart Vaihingen $25K R32,L vs Grabher,44% (4/9),0% (0/3),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2023 (1 matches),,78.9%,14.3%,100.0%,-,66.7%,50.0%,66.7%,63.6%,27.3%
2019 (4 matches),,46.6%,47.1%,37.5%,-,50.0%,55.6%,60.0%,66.7%,0.0%
2017 (18 matches),,58.9%,39.7%,53.1%,53.8%,55.1%,47.7%,38.9%,50.0%,66.7%
2016 (10 matches),,59.4%,41.3%,63.2%,55.6%,61.8%,36.8%,28.6%,68.8%,33.3%
2015 (2 matches),,47.6%,33.3%,50.0%,50.0%,65.0%,60.0%,66.7%,-,-
Career (35 matches),,57.7%,39.5%,54.7%,54.2%,57.2%,47.8%,46.3%,64.1%,32.4%
