Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Nina Radovanovic [FRA],1,3,25.0%,1,0,1,0.0%,2021,2024,0,,,,,,,,,,
4,Valeriya Strakhova [UKR],2,2,50.0%,1,1,0,100.0%,2018,2021,0,,,,,,,,,,
4,Ipek Oz [TUR],2,2,50.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
4,Alena Fomina [RUS],1,3,25.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
3,Alyssa Reguer [FRA],2,1,66.7%,1,0,1,0.0%,2024,2024,0,,,,,,,,,,
3,Lian Tran [NED],0,3,0.0%,3,0,3,0.0%,2022,2024,0,,,,,,,,,,
3,Marie Villet [FRA],2,1,66.7%,1,0,1,0.0%,2024,2024,0,,,,,,,,,,
3,Emily Welker [GER],2,1,66.7%,2,0,2,0.0%,2022,2024,0,,,,,,,,,,
3,Chi Chi Scholl [USA],1,2,33.3%,0,0,0,-,2017,2023,0,,,,,,,,,,
3,Karola Patricia Bejenaru [ROU],2,1,66.7%,0,0,0,-,2019,2022,0,,,,,,,,,,
3,Yasmine Mansouri [FRA],3,0,100.0%,2,1,1,50.0%,2020,2022,0,,,,,,,,,,
3,Ayumi Koshiishi [JPN],1,2,33.3%,0,0,0,-,2021,2021,0,,,,,,,,,,
3,Weronika Falkowska [POL],1,2,33.3%,0,0,0,-,2019,2021,0,,,,,,,,,,
3,Angelica Raggi [ITA],1,2,33.3%,1,1,0,100.0%,2018,2021,0,,,,,,,,,,
3,Mariana Drazic [CRO],1,2,33.3%,3,0,3,0.0%,2016,2019,0,,,,,,,,,,
