Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,3,2,60.0%,7-5,58.3%,58-53,52.3%,0-0,-,5,58.9%,44.8%,0.5%,5.9%,73.7%,55.2%,45.1%,52.6%,48.8%,50.7%,1.03,SF (W15 Monastir)
2024,67,44,23,65.7%,97-62,61.0%,814-670,54.9%,7-7,50.0%,0,,,,,,,,,,,,W (2x)
2023,31,17,14,54.8%,37-34,52.1%,317-314,50.2%,3-3,50.0%,0,,,,,,,,,,,,SF (2x)
2022,31,16,15,51.6%,36-33,52.2%,323-288,52.9%,1-6,14.3%,0,,,,,,,,,,,,W (W15 Monastir)
2021,55,32,23,58.2%,71-53,57.3%,588-540,52.1%,7-4,63.6%,0,,,,,,,,,,,,W (W15 Monastir)
2020,24,11,13,45.8%,24-29,45.3%,229-241,48.7%,2-0,100.0%,0,,,,,,,,,,,,SF (W15 Monastir)
2019,48,26,22,54.2%,59-50,54.1%,486-470,50.8%,2-4,33.3%,0,,,,,,,,,,,,SF (W15 Batumi)
2018,57,33,24,57.9%,74-53,58.3%,612-527,53.7%,6-2,75.0%,0,,,,,,,,,,,,SF (5x)
2017,52,30,22,57.7%,59-50,54.1%,524-478,52.3%,8-6,57.1%,0,,,,,,,,,,,,SF (4x)
2016,42,19,23,45.2%,39-48,44.8%,372-406,47.8%,6-2,75.0%,0,,,,,,,,,,,,SF (Alkmaar $10K)
2015,15,4,11,26.7%,11-24,31.4%,136-192,41.5%,2-2,50.0%,0,,,,,,,,,,,,QF (Bol $10K)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Brussels 10K)
2013,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,0,,,,,,,,,,,,R32 (Knokke 10K)
Career,429,235,194,54.8%,514-445,53.6%,4466-4203,51.5%,44-36,55.0%,5,58.9%,44.8%,0.5%,5.9%,73.7%,55.2%,45.1%,52.6%,48.8%,50.7%,1.03,
