Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,57,36,21,63.2%,82-51,61.7%,676-573,54.1%,8-4,66.7%,0,,,,,,,,,,,,F (2x)
2000,48,32,16,66.7%,70-42,62.5%,573-475,54.7%,8-7,53.3%,0,,,,,,,,,,,,W (2x)
1999,57,31,26,54.4%,67-58,53.6%,583-554,51.3%,5-5,50.0%,0,,,,,,,,,,,,SF (2x)
1998,44,24,20,54.5%,53-43,55.2%,448-416,51.9%,3-8,27.3%,0,,,,,,,,,,,,SF (2x)
1997,60,36,24,60.0%,77-53,59.2%,623-527,54.2%,5-7,41.7%,0,,,,,,,,,,,,F (2x)
1996,66,49,17,74.2%,97-43,69.3%,712-510,58.3%,8-10,44.4%,0,,,,,,,,,,,,W (3x)
1995,59,42,17,71.2%,86-44,66.2%,659-485,57.6%,6-5,54.5%,0,,,,,,,,,,,,F (WTA Tour Championships)
1994,58,41,17,70.7%,84-44,65.6%,646-493,56.7%,7-4,63.6%,0,,,,,,,,,,,,W (3x)
1993,57,42,15,73.7%,80-39,67.2%,600-468,56.2%,7-6,53.8%,0,,,,,,,,,,,,W (Kitzbuhel)
1992,52,36,16,69.2%,74-37,66.7%,565-410,57.9%,5-5,50.0%,0,,,,,,,,,,,,SF (5x)
1991,47,33,14,70.2%,68-32,68.0%,490-364,57.4%,4-3,57.1%,0,,,,,,,,,,,,W (Filderstadt)
1990,25,15,10,60.0%,32-23,58.2%,271-222,55.0%,3-2,60.0%,0,,,,,,,,,,,,W (Schenectady)
1989,2,1,1,50.0%,2-3,40.0%,23-26,46.9%,1-0,100.0%,0,,,,,,,,,,,,R16 (Bayonne)
Career,632,418,214,66.1%,872-512,63.0%,6869-5523,55.4%,70-66,51.5%,0,,,,,,,,,,,,
