Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,44,33,11,75.0%,6,4,2,66.7%,1990,2000,F,0,,,,,,,,,,
Roland Garros,9,Clay,30,21,9,70.0%,6,4,2,66.7%,1991,2001,SF,0,,,,,,,,,,
Wimbledon,11,Grass,34,23,11,67.6%,7,2,5,28.6%,1990,2001,R16,0,,,,,,,,,,
US Open,12,Hard,31,19,12,61.3%,2,2,0,100.0%,1990,2001,QF,0,,,,,,,,,,
Olympics,1,,4,3,1,75.0%,2,1,1,50.0%,1992,1992,QF,0,,,,,,,,,,
Fed Cup,11,,33,24,9,72.7%,6,3,3,50.0%,1990,2001,,0,,,,,,,,,,
Filderstadt,11,Hard,33,24,9,72.7%,4,3,1,75.0%,1989,2001,W,0,,,,,,,,,,
Leipzig,10,Carpet,30,22,8,73.3%,10,8,2,80.0%,1991,2001,W,0,,,,,,,,,,
Berlin,8,Clay,21,13,8,61.9%,6,3,3,50.0%,1989,2000,SF,0,,,,,,,,,,
Rome,8,Clay,16,8,8,50.0%,4,0,4,0.0%,1991,2001,QF,0,,,,,,,,,,
Hamburg,7,Clay,19,12,7,63.2%,5,2,3,40.0%,1990,1997,SF,0,,,,,,,,,,
Sydney,7,Hard,15,8,7,53.3%,3,3,0,100.0%,1991,2000,F,0,,,,,,,,,,
