Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R128,L vs Swiatek,2,16,0.1,2.7%,21.6%,2,15,0.1,2.9%,22.1%,2.9%,0.0%,1.3,27.0%,20.3%
2023 Wimbledon R128,L vs Stephens,6,20,0.3,6.3%,21.1%,4,17,0.2,4.8%,20.5%,1.2%,2.4%,0.7,14.7%,22.1%
2023 s Hertogenbosch R32,L vs Krueger,3,27,0.1,4.0%,36.0%,3,22,0.1,4.7%,34.4%,4.7%,0.0%,1.4,20.0%,14.7%
2023 Roland Garros R64,L vs Wang,19,47,0.4,10.9%,27.0%,19,38,0.5,11.9%,23.8%,10.0%,1.9%,0.6,13.2%,23.0%
2023 Roland Garros R128,W vs Ferro,17,14,1.2,16.7%,13.7%,15,12,1.3,15.6%,12.5%,7.3%,8.3%,0.4,12.7%,33.3%
2023 Indian Wells R16,L vs Gauff,25,37,0.7,13.9%,20.6%,24,33,0.7,14.4%,19.8%,11.4%,3.0%,0.7,11.7%,16.1%
2023 Indian Wells R128,W vs Kostyuk,21,43,0.5,8.4%,17.1%,19,39,0.5,8.6%,17.6%,7.2%,1.4%,1.0,19.1%,19.1%
2023 Merida F,L vs Giorgi,22,30,0.7,12.4%,16.9%,15,27,0.6,9.6%,17.2%,8.9%,0.6%,1.0,23.0%,23.6%
2023 Merida R16,W vs Parks,5,10,0.5,4.6%,9.2%,3,5,0.6,3.3%,5.4%,2.2%,0.0%,0.7,17.4%,25.7%
2022 Chennai R16,L vs Fruhvirtova,23,20,1.2,22.3%,19.4%,20,18,1.1,20.6%,18.6%,11.3%,9.3%,2.2,12.6%,5.8%
2022 US Open R128,L vs Kalinskaya,17,29,0.6,14.9%,25.4%,14,28,0.5,13.3%,26.7%,11.4%,1.9%,1.0,13.2%,13.2%
2022 Wimbledon R128,L vs Schmiedlova,15,52,0.3,8.1%,28.1%,11,49,0.2,6.5%,29.0%,5.3%,1.2%,0.3,10.3%,37.8%
2022 Rabat R32,L vs Marcinko,25,45,0.6,13.5%,24.3%,24,39,0.6,13.8%,22.4%,9.8%,4.0%,0.6,14.6%,24.9%
2022 Australian Open R64,L vs Swiatek,6,29,0.2,5.7%,27.4%,6,28,0.2,5.8%,27.2%,3.9%,1.9%,1.2,17.9%,15.1%
2022 Adelaide 2 R32,W vs Sabalenka,21,24,0.9,10.9%,12.4%,19,21,0.9,11.9%,13.2%,11.3%,0.6%,0.8,19.7%,25.4%
2021 US Open R128,L vs Mertens,39,48,0.8,15.7%,19.3%,38,37,1.0,17.8%,17.3%,15.4%,2.3%,0.9,16.5%,17.7%
2021 Wimbledon R128,L vs Jabeur,8,23,0.3,8.9%,25.6%,8,20,0.4,9.5%,23.8%,4.8%,4.8%,1.6,21.1%,13.3%
2021 Roland Garros R64,L vs Swiatek,6,20,0.3,6.7%,22.5%,6,20,0.3,7.3%,24.4%,,,1.8,22.5%,12.4%
2021 Roland Garros R128,W vs Rogers,30,48,0.6,12.9%,20.7%,30,48,0.6,14.0%,22.3%,,,1.1,14.2%,12.9%
2021 Australian Open R128,L vs Vondrousova,25,36,0.7,12.1%,17.5%,25,36,0.7,13.2%,18.9%,,,1.0,14.1%,13.6%
Career (48 matches),,792,1347,0.6,11.6%,19.7%,711,1217,0.6,11.3%,19.4%,6.9%,2.1%,0.8,16.7%,21.0%
