Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,19,11,8,57.9%,23-20,53.5%,208-199,51.1%,2-4,33.3%,15,62.5%,41.2%,3.1%,5.9%,65.9%,62.5%,41.3%,55.3%,45.1%,50.2%,1.01,F (Merida)
2022,21,7,14,33.3%,16-30,34.8%,188-226,45.4%,1-2,33.3%,20,60.0%,30.5%,2.9%,5.8%,63.9%,61.1%,42.2%,54.3%,40.9%,47.8%,0.90,R16 (6x)
2021,36,18,18,50.0%,41-42,49.4%,398-396,50.1%,6-7,46.2%,34,65.3%,34.5%,3.0%,4.6%,65.3%,61.0%,48.0%,56.5%,43.2%,49.9%,0.99,SF (3x)
2020,13,3,10,23.1%,5-19,20.8%,91-141,39.2%,2-3,40.0%,13,52.9%,26.7%,2.5%,4.6%,67.5%,55.6%,43.5%,51.7%,40.6%,46.0%,0.84,QF (2x)
2019,46,26,20,56.5%,56-49,53.3%,498-472,51.3%,5-5,50.0%,46,67.8%,34.1%,3.1%,4.0%,66.7%,61.5%,50.2%,57.8%,43.2%,50.6%,1.02,W (2x)
2018,25,13,12,52.0%,29-27,51.8%,268-257,51.0%,2-5,28.6%,25,65.3%,37.2%,4.8%,4.6%,64.1%,63.5%,42.6%,56.0%,44.4%,50.3%,1.01,SF (Acapulco)
2017,5,2,3,40.0%,5-6,45.5%,44-48,47.8%,0-1,0.0%,5,66.7%,34.3%,3.4%,4.9%,64.9%,61.0%,47.0%,56.1%,42.5%,49.8%,0.97,QF (Guangzhou)
2016,12,4,8,33.3%,12-16,42.9%,117-135,46.4%,2-2,50.0%,9,58.7%,34.4%,2.4%,5.4%,67.7%,60.3%,42.9%,54.7%,43.6%,49.1%,0.96,R16 (3x)
2015,9,3,6,33.3%,6-14,30.0%,84-114,42.4%,1-2,33.3%,5,52.6%,36.8%,1.1%,6.8%,70.3%,57.7%,48.6%,55.0%,41.5%,48.2%,0.92,QF (Bastad)
2014,3,1,2,33.3%,1-4,20.0%,16-28,36.4%,0-0,-,3,-,-,1.2%,6.9%,64.7%,52.7%,37.7%,47.4%,43.8%,45.7%,0.83,R32 (Bastad)
2013,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,-,-,1.8%,5.4%,64.3%,41.7%,40.0%,41.1%,42.2%,41.7%,0.72,R32 (Bastad)
2012,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Bastad)
Career,191,88,103,46.1%,194-231,45.6%,1919-2040,48.5%,21-31,40.4%,176,63.6%,34.5%,3.1%,4.8%,65.8%,60.9%,45.8%,55.8%,43.1%,49.5%,0.97,
