Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-03-31),900,25,,,,,,,,,,,,
2024,573,76,163,1601,135,1605,140,1556,,,,
2023,127,582,109,1662,87,1653,118,1590,140,1485,,
2022,119,536,103,1674,93,1665,103,1598,105,1520,,
2021,88,853,74,1762,69,1732,72,1675,82,1587,,
2020,55,1255,,,,,,,,,294,272
2019,44,1275,25,1903,26,1855,37,1769,44,1690,264,283
2018,63,900,52,1812,52,1765,59,1705,64,1634,300,217
2017,174,333,135,1609,129,1593,123,1541,120,1510,372,151
2016,146,402,121,1644,126,1595,129,1544,116,1531,286,204
2015,131,420,162,1541,161,1489,144,1496,,,95,765
2014,230,204,,,,,,,,,220,268
2013,263,218,,,,,,,,,566,73
