Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Qujing R16,W vs Xiao,40% (4/10),75% (3/4),2/2,27% (3/11),33% (1/3),3/3,1/1,2/2,0/0,0/0
2019 W25 Qujing R32,W vs Dang,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 W25 Klosters R32,L vs Sabino,31% (4/13),75% (3/4),1/4,46% (6/13),0% (0/6),1/2,0/0,1/1,0/0,0/0
2019 W60 Fukuoka R16,L vs Diyas,57% (4/7),25% (1/4),0/6,100% (6/6),0% (0/6),0/1,0/0,0/0,0/0,0/0
2019 W60 Fukuoka R32,W vs Kaji,62% (8/13),75% (6/8),3/4,36% (5/14),0% (0/5),3/5,1/1,0/1,1/1,0/0
2019 W25 Kashiwa R32,L vs Shimizu,36% (4/11),75% (3/4),2/5,55% (6/11),17% (1/6),1/3,0/1,0/0,0/0,0/0
2019 W25 Jodhpur R32,L vs Marinkovic,23% (3/13),67% (2/3),0/2,50% (7/14),29% (2/7),1/2,0/0,1/3,0/0,1/1
2017 Stellenbosch $15K R32,L vs Ramialison,33% (3/9),67% (2/3),1/5,67% (6/9),17% (1/6),0/2,0/0,1/1,0/0,0/0
2017 Heraklion $15K R32,L vs Ukolova,62% (8/13),88% (7/8),2/6,79% (11/14),27% (3/11),4/7,1/1,1/3,0/0,1/2
2017 Heraklion $15K R32,L vs Boev,38% (3/8),67% (2/3),1/4,75% (6/8),0% (0/6),0/2,0/0,1/3,0/0,1/2
2017 Nonthaburi $15K QF,L vs Naklo,50% (4/8),25% (1/4),1/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
2017 Tokyo $25K R32,L vs Plipuech,30% (3/10),67% (2/3),0/4,89% (8/9),50% (4/8),1/2,0/1,1/1,0/0,1/1
2017 Kurume $60K R32,L vs Lykina,14% (1/7),100% (1/1),1/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2017 Anning $100K R32,L vs Hozumi,29% (2/7),0% (0/2),0/3,75% (6/8),17% (1/6),0/0,0/0,0/2,0/0,0/1
2017 Nanning $25K R16,L vs Tang,14% (1/7),0% (0/1),0/4,63% (5/8),0% (0/5),0/0,0/0,1/2,0/0,0/1
2017 Nanning $25K R32,W vs Yu,67% (6/9),100% (6/6),1/3,44% (4/9),25% (1/4),4/5,1/3,0/0,1/1,0/0
2017 Kofu $25K R32,L vs Akita,33% (3/9),67% (2/3),1/4,78% (7/9),29% (2/7),0/2,0/0,0/1,0/0,0/0
2017 Nishi Tama $15K R32,L vs Kinard,33% (4/12),25% (1/4),0/4,50% (6/12),33% (2/6),1/1,1/1,1/1,0/0,1/1
2017 Yokohama $25K R32,L vs Okuno,14% (1/7),0% (0/1),0/4,75% (6/8),17% (1/6),0/0,0/0,0/1,0/0,0/1
2016 Hua Hin $10K R16,L vs Arakawa,56% (5/9),60% (3/5),1/4,70% (7/10),14% (1/7),2/3,0/0,0/2,0/0,0/1
2019 (7 matches),,43.2%,71.9%,34.8%,43.4%,12.1%,65.0%,75.0%,57.1%,100.0%,100.0%
2017 (12 matches),,36.8%,61.5%,16.7%,70.0%,20.8%,43.5%,50.0%,31.6%,100.0%,36.4%
2016 (20 matches),,46.4%,80.0%,37.3%,53.5%,21.5%,69.7%,92.9%,30.8%,85.7%,0.0%
2015 (7 matches),,59.2%,75.6%,34.6%,41.8%,9.1%,66.7%,80.0%,55.6%,80.0%,33.3%
2014 (14 matches),,53.3%,83.8%,41.8%,58.8%,19.5%,63.0%,60.0%,62.5%,100.0%,0.0%
Career (68 matches),,47.1%,78.3%,32.0%,53.3%,19.6%,65.2%,75.0%,46.9%,84.2%,28.6%
