Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Qujing R16,W vs Xiao,1.14,1.32,61.6,2.5,-,66.7%,-,60.6%,42.1%,41.2%
2019 W25 Qujing R32,W vs Dang,1.26,3.82,26.1,2.0,-,72.2%,-,88.2%,60.9%,60.0%
2019 W25 Klosters R32,L vs Sabino,0.85,0.67,50.2,3.0,-,59.3%,-,42.3%,41.4%,36.0%
2019 W60 Fukuoka R16,L vs Diyas,0.90,0.48,30.9,2.4,0.0%,38.1%,0.0%,21.1%,34.6%,40.0%
2019 W60 Fukuoka R32,W vs Kaji,1.12,1.22,62.9,2.7,0.0%,62.5%,0.0%,52.2%,42.9%,50.0%
2019 W25 Kashiwa R32,L vs Shimizu,0.93,0.80,65.4,3.8,0.0%,60.5%,2.9%,42.9%,33.3%,50.0%
2019 W25 Jodhpur R32,L vs Marinkovic,0.98,0.67,45.5,2.0,-,38.5%,-,57.1%,31.0%,41.7%
2017 Stellenbosch $15K R32,L vs Ramialison,0.94,0.69,46.2,2.0,0.0%,45.9%,0.0%,47.2%,41.4%,37.5%
2017 Heraklion $15K R32,L vs Ukolova,0.91,0.91,68.9,3.3,0.0%,52.9%,2.1%,42.6%,67.5%,35.1%
2017 Heraklion $15K R32,L vs Boev,0.83,0.54,29.7,2.0,-,41.9%,-,40.0%,40.7%,34.8%
2017 Nonthaburi $15K QF,L vs Naklo,0.85,0.58,37.2,2.1,0.0%,35.7%,0.0%,54.2%,42.9%,33.3%
2017 Tokyo $25K R32,L vs Plipuech,1.10,0.79,65.1,3.5,0.0%,53.3%,0.0%,42.9%,30.6%,44.1%
2017 Kurume $60K R32,L vs Lykina,0.80,0.44,31.5,2.0,0.0%,36.0%,0.0%,45.0%,31.8%,35.0%
2017 Anning $100K R32,L vs Hozumi,0.91,0.59,41.2,2.2,0.0%,40.0%,0.0%,53.6%,36.0%,33.3%
2017 Nanning $25K R16,L vs Tang,0.94,0.54,38.5,2.0,0.0%,46.4%,0.0%,48.1%,34.8%,26.1%
2017 Nanning $25K R32,W vs Yu,1.25,1.59,36.1,2.1,0.0%,58.8%,0.0%,54.5%,48.4%,62.1%
2017 Kofu $25K R32,L vs Akita,1.00,0.71,55.6,2.4,0.0%,41.2%,0.0%,54.8%,39.3%,34.6%
2017 Nishi Tama $15K R32,L vs Kinard,1.00,0.81,53.9,2.6,0.0%,52.9%,0.0%,62.5%,34.8%,34.1%
2017 Yokohama $25K R32,L vs Okuno,1.03,0.59,43.5,2.3,0.0%,44.1%,0.0%,50.0%,36.0%,25.0%
2016 Hua Hin $10K R16,L vs Arakawa,0.87,0.78,62.0,2.6,2.9%,42.9%,2.9%,55.9%,50.0%,40.6%
2019 (7 matches),,1.03,0.97,52.3,2.5,0.0%,56.8%,0.5%,51.7%,40.3%,45.6%
2017 (12 matches),,0.97,0.73,47.7,2.3,0.0%,46.7%,0.3%,49.2%,41.1%,36.7%
2016 (20 matches),,0.99,0.94,54.5,2.6,2.3%,54.9%,2.0%,52.3%,43.3%,44.5%
2015 (7 matches),,1.11,1.12,60.9,3.0,1.5%,52.5%,0.8%,54.5%,44.2%,49.2%
2014 (14 matches),,1.02,0.99,62.6,3.0,1.6%,52.3%,1.5%,51.7%,46.0%,47.4%
Career (68 matches),,1.02,0.96,54.7,2.6,1.4%,53.4%,1.3%,52.8%,43.4%,44.8%
