Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Vienna R32,L vs Medvedev,0% (0/8),- (0/0),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2022 US Open R128,L vs Wu,15% (2/13),0% (0/2),0/5,50% (6/12),17% (1/6),0/0,0/0,2/2,0/0,0/0
2022 Hamburg R32,L vs Karatsev,13% (1/8),100% (1/1),0/3,63% (5/8),0% (0/5),0/1,0/0,1/3,0/0,0/1
2022 Wimbledon R32,L vs Van Rijthoven,14% (2/14),100% (2/2),1/4,47% (7/15),14% (1/7),1/2,0/0,1/3,0/0,0/1
2022 Wimbledon R64,W vs Halys,5% (1/21),100% (1/1),0/3,19% (4/21),25% (1/4),0/0,0/0,2/2,0/0,0/0
2022 Wimbledon R128,W vs Rosol,23% (6/26),100% (6/6),1/4,20% (5/25),20% (1/5),3/5,1/1,2/2,0/0,0/0
2022 Halle R32,W vs Rublev,36% (4/11),75% (3/4),0/2,18% (2/11),0% (0/2),3/3,1/2,0/0,1/1,0/0
2022 Stuttgart R16,L vs Kyrgios,7% (1/15),0% (0/1),0/2,31% (5/16),40% (2/5),0/0,0/0,3/4,0/0,0/1
2022 Doha F,L vs Bautista Agut,20% (2/10),100% (2/2),0/4,67% (6/9),33% (2/6),2/2,0/0,0/0,0/0,0/0
2021 Indian Wells F,L vs Norrie,31% (4/13),75% (3/4),0/4,54% (7/13),29% (2/7),2/3,1/1,0/1,0/0,0/0
2021 Indian Wells SF,W vs Fritz,10% (1/10),100% (1/1),0/0,36% (4/11),100% (4/4),1/1,1/1,2/2,1/1,0/0
2021 US Open R32,L vs Opelka,20% (3/15),67% (2/3),0/3,44% (7/16),29% (2/7),0/2,0/0,2/4,0/0,0/1
2021 US Open R64,W vs Cressy,26% (5/19),100% (5/5),0/2,16% (3/19),0% (0/3),4/4,2/2,1/3,1/1,0/0
2021 Canada R16,L vs Hurkacz,25% (4/16),25% (1/4),0/3,44% (7/16),57% (4/7),1/1,0/0,4/4,0/0,1/1
2021 Canada R32,W vs De Minaur,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,0/0,0/0
2021 Wimbledon R128,L vs Murray,40% (8/20),63% (5/8),2/6,50% (10/20),20% (2/10),3/4,0/0,2/4,0/0,2/3
2021 Roland Garros R64,L vs Alcaraz,21% (3/14),67% (2/3),1/6,57% (8/14),25% (2/8),0/2,0/0,2/2,0/0,0/0
2021 Roland Garros R128,W vs Lajovic,53% (9/17),89% (8/9),2/6,44% (7/16),14% (1/7),4/6,1/1,0/0,0/0,0/0
2021 Madrid R64,L vs Paire,27% (3/11),100% (3/3),1/3,45% (5/11),0% (0/5),2/3,0/0,1/3,0/0,1/2
2021 Munich F,W vs Struff,9% (1/11),100% (1/1),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,0/0,0/0
2022 (9 matches),,15.1%,78.9%,6.9%,35.2%,18.2%,69.2%,66.7%,61.1%,100.0%,0.0%
2021 (13 matches),,30.2%,75.9%,16.2%,37.8%,32.4%,65.7%,100.0%,67.7%,100.0%,62.5%
2020 (6 matches),,27.7%,46.2%,13.0%,36.6%,26.5%,66.7%,80.0%,81.8%,100.0%,75.0%
2019 (38 matches),,33.5%,71.2%,22.8%,35.9%,28.6%,75.6%,79.5%,74.5%,88.2%,88.9%
2018 (58 matches),,33.3%,63.3%,10.5%,36.1%,34.6%,78.4%,85.2%,69.4%,79.2%,73.3%
Career (273 matches),,33.7%,67.1%,20.1%,38.1%,30.1%,73.8%,77.3%,68.0%,80.9%,69.1%
