Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-1,0.0%,2,78.9%,0.0%,9.6%,7.2%,46.4%,77.6%,46.3%,60.8%,22.9%,42.4%,0.58,R32 (Montpellier)
2025,17,7,10,41.2%,20-22,47.6%,211-212,49.9%,5-6,45.5%,17,81.6%,18.9%,8.7%,4.9%,54.2%,76.1%,49.1%,63.8%,35.8%,49.9%,0.99,QF (2x)
2023,6,1,5,16.7%,4-12,25.0%,72-93,43.6%,1-2,33.3%,6,70.0%,18.3%,6.5%,6.7%,58.8%,66.3%,48.6%,59.0%,33.7%,46.5%,0.82,R16 (Montpellier)
2022,44,15,29,34.1%,35-66,34.7%,422-557,43.1%,9-8,52.9%,43,69.8%,15.7%,4.6%,5.3%,57.0%,68.8%,46.3%,59.1%,33.4%,46.4%,0.82,F (Doha)
2021,61,34,27,55.7%,77-70,52.4%,708-710,49.9%,14-6,70.0%,57,73.3%,25.8%,5.3%,4.7%,56.8%,68.5%,49.4%,60.2%,39.0%,49.6%,0.98,W (2x)
2020,17,4,13,23.5%,11-33,25.0%,173-247,41.2%,1-3,25.0%,16,66.7%,14.7%,5.5%,6.4%,56.2%,66.4%,43.9%,56.6%,33.9%,45.4%,0.78,R16 (2x)
2019,49,26,23,53.1%,71-67,51.4%,675-688,49.5%,12-11,52.2%,49,75.9%,22.8%,5.9%,6.5%,57.7%,68.9%,51.0%,61.3%,37.4%,49.6%,0.97,W (Hamburg)
2018,60,31,29,51.7%,77-75,50.7%,718-756,48.7%,14-8,63.6%,59,75.8%,21.2%,5.4%,6.1%,57.9%,68.8%,50.6%,61.2%,36.5%,49.1%,0.94,W (2x)
2017,52,25,27,48.1%,69-63,52.3%,616-624,49.7%,14-6,70.0%,52,72.6%,25.4%,3.7%,4.2%,64.5%,65.4%,49.3%,59.7%,38.7%,49.5%,0.96,F (Memphis)
2016,16,6,10,37.5%,17-27,38.6%,207-244,45.9%,6-3,66.7%,16,70.5%,20.3%,3.2%,5.1%,62.5%,67.2%,47.8%,59.9%,36.4%,48.3%,0.91,F (Kitzbuhel)
2015,12,4,8,33.3%,13-21,38.2%,146-181,44.6%,1-4,20.0%,12,71.4%,19.1%,3.6%,4.7%,67.1%,64.3%,50.0%,59.6%,34.5%,47.2%,0.85,R16 (2x)
2014,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,1,73.3%,12.5%,3.9%,4.9%,59.2%,68.9%,45.2%,59.2%,37.7%,48.3%,0.93,R32 (Bucharest)
Career,337,153,184,45.4%,395-462,46.1%,3977-4355,47.7%,78-58,57.4%,330,73.5%,21.4%,5.1%,5.4%,58.9%,68.1%,49.1%,60.3%,36.7%,48.7%,0.92,
