Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Montpellier QF,L vs Rublev,2.4,3.0,1.8,35.5%,60.0%,50.0%,0.0%,38.9%,4.5%,1.5,11.5,-7.0,-33.3
2022 Vienna R32,L vs Medvedev,4.1,4.7,3.3,27.3%,46.7%,66.7%,40.0%,47.7%,11.3%,4.0,5.7,-4.5,-6.3
2022 Hamburg R32,L vs Karatsev,2.7,2.9,2.4,39.7%,13.3%,25.0%,33.3%,46.6%,19.1%,1.0,2.5,-7.5,-19.7
2022 Halle R32,W vs Rublev,3.2,3.4,2.9,51.6%,58.6%,77.8%,50.0%,48.5%,4.6%,13.0,16.9,14.0,16.9
2022 Stuttgart R16,L vs Kyrgios,2.5,2.6,2.3,46.3%,44.8%,0.0%,50.0%,48.7%,11.1%,3.5,4.7,1.5,2.1
2022 Doha F,L vs Bautista Agut,4.6,4.8,4.2,47.7%,35.5%,38.5%,56.3%,48.2%,4.6%,4.5,3.8,-3.5,-2.8
2021 Indian Wells F,L vs Norrie,5.1,6.2,4.0,42.3%,40.5%,64.7%,56.3%,63.5%,6.4%,4.0,1.9,-2.5,-2.2
2021 Indian Wells SF,W vs Fritz,4.1,4.4,3.6,45.6%,60.0%,60.0%,61.5%,62.9%,6.1%,13.5,8.2,3.0,3.3
2021 US Open R32,L vs Opelka,2.9,3.2,2.5,46.6%,46.9%,40.0%,42.9%,49.1%,10.1%,1.0,1.0,2.0,2.0
2021 Canada R16,L vs Hurkacz,3.4,3.5,3.4,46.8%,57.9%,30.0%,43.5%,48.5%,7.2%,2.0,1.3,-8.5,-5.5
2021 Canada R32,W vs De Minaur,3.5,3.2,3.9,64.3%,53.3%,66.7%,100.0%,45.3%,4.3%,4.0,7.0,8.0,11.9
2021 Madrid R64,L vs Paire,2.8,3.2,2.4,47.2%,38.1%,77.8%,25.0%,53.0%,4.2%,7.0,9.9,-4.0,-5.9
2021 Munich F,W vs Struff,3.8,3.8,3.9,48.2%,73.9%,65.0%,50.0%,65.6%,4.0%,21.0,15.0,6.5,9.3
2021 Doha F,W vs Bautista Agut,6.2,5.3,7.1,52.0%,72.0%,40.0%,58.6%,45.2%,9.5%,5.5,3.6,12.0,7.0
2020 Hamburg R32,L vs Bautista Agut,5.6,5.9,5.4,44.9%,48.3%,40.0%,45.0%,52.1%,0.7%,8.0,5.3,-11.0,-8.0
2020 US Open R128,L vs Millman,4.6,4.9,4.4,38.3%,40.5%,75.0%,48.1%,46.7%,2.6%,-10.5,-6.2,-11.0,-5.8
2020 Rotterdam R32,L vs Rublev,2.8,2.6,3.1,37.1%,45.0%,12.5%,50.0%,48.6%,3.6%,-3.0,-6.7,-10.0,-18.9
2019 Shanghai R16,L vs Thiem,4.1,5.2,3.1,34.7%,55.2%,40.0%,81.8%,48.9%,10.3%,9.5,10.7,6.5,7.5
2019 Metz R16,W vs Maden,3.8,3.6,3.9,48.1%,75.7%,40.0%,60.0%,58.1%,2.2%,18.0,14.5,9.5,10.8
2019 US Open R128,W vs Fucsovics,5.1,4.7,5.6,50.0%,52.4%,63.2%,50.0%,54.8%,4.7%,12.5,3.5,7.0,2.4
Career (51 matches),,4.0,4.1,3.8,45.4%,52.3%,55.3%,52.6%,52.7%,5.2%,6.2,4.6,1.5,1.3
