Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Montpellier QF,L vs Rublev,16.7%,100.0%,0.0%,0/0,2.23,0.0%,10.0%,100.0%,0.0%,2.25,0.0%,25.0%,100.0%,0.0%,2.22,0.0%
2022 Vienna R32,L vs Medvedev,48.8%,35.0%,2.4%,1/0,-,7.5%,46.9%,40.0%,3.1%,-,11.5%,71.4%,20.0%,0.0%,-,0.0%
2022 Hamburg R32,L vs Karatsev,50.0%,42.1%,7.9%,1/2,-,6.7%,47.6%,30.0%,9.5%,-,6.3%,56.3%,55.6%,6.3%,-,7.1%
2022 Halle R32,W vs Rublev,55.2%,67.6%,3.0%,1/1,-,4.7%,34.1%,57.1%,2.4%,-,5.3%,95.8%,73.9%,4.2%,-,4.2%
2022 Stuttgart R16,L vs Kyrgios,43.5%,45.9%,3.5%,0/3,-,30.2%,39.0%,43.5%,1.7%,-,48.0%,56.0%,50.0%,8.0%,-,14.3%
2022 Doha F,L vs Bautista Agut,67.3%,51.4%,1.9%,0/1,2.21,12.5%,65.9%,48.1%,0.0%,2.26,20.6%,72.7%,62.5%,9.1%,2.14,0.0%
2021 Indian Wells F,L vs Norrie,72.2%,44.2%,0.0%,0/0,1.80,5.8%,65.1%,35.7%,0.0%,1.82,9.8%,88.9%,54.2%,0.0%,1.79,0.0%
2021 Indian Wells SF,W vs Fritz,54.0%,50.0%,4.8%,2/1,1.97,4.2%,40.5%,26.7%,2.7%,2.00,6.1%,82.6%,68.4%,8.7%,1.89,0.0%
2021 US Open R32,L vs Opelka,52.9%,57.4%,4.9%,4/1,-,10.7%,42.0%,62.1%,2.9%,-,26.1%,80.6%,52.0%,9.7%,-,0.0%
2021 Canada R16,L vs Hurkacz,55.5%,47.5%,0.9%,0/1,2.55,4.6%,35.9%,34.8%,0.0%,2.33,13.0%,90.5%,55.3%,2.4%,2.67,0.0%
2021 Canada R32,W vs De Minaur,74.3%,69.2%,2.9%,0/1,-,0.0%,87.5%,57.1%,6.3%,-,0.0%,75.0%,83.3%,0.0%,-,0.0%
2021 Madrid R64,L vs Paire,46.6%,55.9%,8.2%,0/6,2.29,0.0%,43.9%,66.7%,0.0%,2.09,0.0%,69.6%,43.8%,26.1%,2.48,0.0%
2021 Munich F,W vs Struff,56.7%,50.0%,6.0%,1/3,2.30,4.0%,44.4%,55.0%,4.4%,2.39,6.5%,90.0%,44.4%,10.0%,2.16,0.0%
2021 Doha F,W vs Bautista Agut,82.3%,51.0%,4.8%,2/1,2.36,15.2%,81.3%,48.7%,2.1%,2.58,35.0%,85.7%,58.3%,14.3%,2.19,0.0%
2020 Hamburg R32,L vs Bautista Agut,77.4%,45.8%,1.6%,1/0,-,2.3%,77.8%,45.7%,0.0%,-,3.3%,86.7%,46.2%,6.7%,-,0.0%
2020 US Open R128,L vs Millman,63.4%,45.8%,1.1%,0/1,-,0.0%,52.7%,37.9%,0.0%,-,0.0%,78.9%,53.3%,2.6%,-,0.0%
2020 Rotterdam R32,L vs Rublev,48.7%,36.8%,0.0%,0/0,-,11.1%,31.8%,28.6%,0.0%,-,18.2%,70.6%,41.7%,0.0%,-,6.3%
2019 Shanghai R16,L vs Thiem,50.0%,64.5%,4.8%,1/2,-,27.9%,49.0%,66.7%,2.0%,-,32.1%,63.6%,57.1%,18.2%,-,20.0%
2019 Metz R16,W vs Maden,71.1%,59.3%,0.0%,0/0,2.32,3.0%,63.3%,48.4%,0.0%,2.22,6.3%,88.5%,73.9%,0.0%,2.41,0.0%
2019 US Open R128,W vs Fucsovics,80.1%,53.2%,2.9%,2/2,2.40,7.6%,75.0%,54.2%,1.6%,2.43,14.1%,95.3%,52.5%,4.7%,2.36,0.0%
Career (51 matches),,61.1%,52.8%,3.1%,43.0%,2.29,9.5%,53.9%,49.2%,2.5%,2.27,15.2%,80.1%,57.1%,4.7%,2.30,2.2%
