Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,3,2,60.0%,4-4,50.0%,43-43,50.0%,1-1,50.0%,4,76.7%,22.0%,14.1%,9.6%,54.4%,78.9%,45.5%,63.7%,38.9%,51.1%,1.07,QF (Phoenix)
2025,20,10,10,50.0%,25-24,51.0%,231-230,50.1%,4-4,50.0%,20,72.7%,26.4%,8.1%,6.8%,51.4%,69.3%,50.6%,60.2%,37.7%,49.4%,0.95,F (Bordeaux)
2024,36,20,16,55.6%,44-38,53.7%,391-378,50.8%,1-4,20.0%,35,73.5%,27.7%,5.0%,4.6%,55.1%,67.9%,50.3%,60.0%,40.8%,50.3%,1.02,W (2x)
2023,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,60.0%,11.1%,0.0%,0.0%,60.0%,50.0%,58.3%,53.3%,25.6%,41.7%,0.55,R32 (Cagliari)
2022,3,2,1,66.7%,5-3,62.5%,39-38,50.6%,2-0,100.0%,3,73.0%,26.3%,4.1%,6.5%,54.7%,67.9%,50.5%,60.0%,38.9%,49.3%,0.97,QF (Roanne)
2018,3,2,1,66.7%,4-2,66.7%,28-28,50.0%,0-0,-,3,74.1%,27.6%,2.1%,5.8%,58.6%,63.4%,49.4%,57.6%,41.9%,49.6%,0.99,QF (Tunis)
2017,3,1,2,33.3%,2-4,33.3%,21-29,42.0%,0-0,-,3,52.0%,32.0%,2.6%,4.2%,63.0%,56.3%,40.0%,50.3%,41.8%,46.2%,0.84,R16 (Irving)
2016,28,16,12,57.1%,34-32,51.5%,334-325,50.7%,4-9,30.8%,28,72.3%,29.3%,3.4%,5.0%,61.8%,65.7%,49.2%,59.4%,39.9%,49.8%,0.98,W (2x)
2015,19,13,6,68.4%,29-19,60.4%,245-226,52.0%,6-3,66.7%,19,72.3%,30.0%,2.9%,4.3%,64.1%,64.1%,52.5%,59.9%,41.9%,51.0%,1.05,W (2x)
2014,34,18,16,52.9%,43-35,55.1%,401-382,51.2%,9-4,69.2%,33,76.2%,24.7%,5.1%,4.1%,64.5%,67.4%,51.8%,61.9%,38.8%,50.7%,1.02,W (Karshi)
2013,13,2,11,15.4%,7-19,26.9%,96-145,39.8%,2-1,66.7%,13,56.8%,22.0%,4.0%,5.7%,65.0%,57.5%,44.0%,52.7%,37.6%,45.5%,0.80,R16 (2x)
2012,5,1,4,20.0%,3-7,30.0%,46-54,46.0%,1-1,50.0%,5,68.5%,23.6%,5.5%,1.4%,71.6%,62.2%,47.1%,57.9%,37.4%,48.2%,0.89,R16 (Tyumen)
2011,2,1,1,50.0%,2-3,40.0%,18-20,47.4%,0-0,-,2,57.9%,36.8%,1.7%,4.3%,68.1%,58.2%,43.2%,53.4%,45.2%,49.2%,0.97,R16 (Astana)
2010,2,1,1,50.0%,2-2,50.0%,21-23,47.7%,0-0,-,2,72.7%,22.7%,2.4%,5.5%,62.2%,70.9%,45.8%,61.4%,37.1%,48.2%,0.96,R16 (Calabasas)
2009,2,0,2,0.0%,1-4,20.0%,22-29,43.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2008,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Astana)
Career,177,90,87,50.8%,206-200,50.7%,1953-1977,49.7%,30-28,51.7%,171,72.0%,26.9%,4.8%,4.9%,60.3%,65.9%,49.9%,59.6%,39.7%,49.8%,0.98,
